phone_number,parcels_sent,parcels_received,avg_parcel_value,intl_shipments,delivery_delay,lost_parcels,pickup_usage,home_delivery_ratio,business_client,visa_card,preferred_delivery_method,money_transfers_frequency,ecommerce_shipper,utility_payments_at_branch,international_destination,shipment_cancelled_lastmin,marketing_consent
+9940779273842,5,1,103.34,1,3,0,1,0.152,0,1,branch,1,0,4,UAE,0,1
+9940709154960,7,5,66.67,1,0,0,0,0.608,0,1,home,3,0,2,UAE,0,1
+9940776236546,3,6,11.26,1,1,0,1,0.896,0,0,home,0,0,3,Russia,0,0
+9940778186034,6,7,51.03,1,2,0,0,0.243,0,1,branch,0,0,1,Turkey,1,1
+9940709644996,3,2,92.42,2,1,0,0,0.96,0,0,home,0,0,0,None,0,1
+9940513422174,6,10,132.09,0,1,0,1,0.346,0,1,branch,2,0,3,None,0,1
+9940701339732,5,4,146.79,2,0,0,0,0.027,0,1,branch,0,0,0,Turkey,1,0
+9940513887650,7,6,128.54,0,0,0,0,0.361,0,0,branch,1,0,4,None,2,0
+9940516732085,7,5,75.64,1,2,0,0,0.729,0,1,home,1,0,3,None,0,0
+9940705925545,6,6,202.5,1,2,0,1,0.361,0,1,branch,3,0,1,Russia,0,0
+9940551725261,7,8,150.18,1,1,0,1,0.22,0,0,branch,0,0,4,UK,0,0
+9940556046995,3,4,141.96,0,1,1,0,0.189,0,0,branch,1,0,3,UK,0,1
+9940512569587,7,4,60.05,0,3,0,0,0.205,0,1,branch,1,0,2,UK,0,1
+9940555549524,3,5,135.26,2,1,0,0,0.786,0,0,home,0,0,0,Turkey,0,0
+9940506181303,10,4,103.88,1,0,0,1,0.159,1,1,branch,0,0,2,Turkey,1,1
+9940706730031,5,7,68.87,1,1,0,1,0.643,0,1,home,2,0,3,UAE,0,1
+9940554712992,8,6,167.15,1,1,0,0,0.598,1,0,branch,1,0,2,UAE,0,0
+9940774674906,6,4,28.65,2,0,2,1,0.577,0,0,branch,1,0,3,UAE,0,1
+9940557107158,7,4,37.74,1,0,0,0,0.601,0,0,home,0,0,1,Russia,0,1
+9940557742566,7,6,124.73,3,1,0,0,0.25,0,0,branch,1,0,2,UK,0,0
+9940508269666,3,5,74.06,0,0,0,1,0.53,0,1,branch,0,0,1,UK,0,0
+9940504001949,5,6,57.06,2,1,0,1,0.208,0,0,branch,1,0,3,Turkey,0,0
+9940514816685,4,5,70.25,1,1,0,0,0.131,0,0,branch,1,0,4,UK,0,0
+9940513976092,6,6,151.9,2,0,0,0,0.712,0,1,home,3,0,1,Turkey,1,0
+9940515747894,9,5,174.77,1,1,1,0,0.468,1,0,branch,0,0,2,UK,0,0
+9940512145033,5,4,111.14,1,2,0,0,0.495,0,0,branch,2,0,4,None,0,1
+9940704870822,5,3,115.77,0,3,0,0,0.008,0,0,branch,0,0,2,Russia,0,1
+9940502698409,5,4,94.44,1,0,0,0,0.858,0,1,home,0,0,4,Turkey,0,0
+9940515791663,5,3,123.73,1,1,0,1,0.026,0,1,branch,0,0,3,Turkey,0,0
+9940508654687,3,6,134.81,0,0,0,0,0.192,0,0,branch,1,0,2,Russia,1,1
+9940519868558,8,1,51.91,2,2,1,1,0.622,1,0,home,2,0,1,Russia,0,1
+9940705016540,6,4,91.38,1,2,0,1,0.457,0,0,branch,1,0,3,Turkey,0,0
+9940501506969,8,6,61.1,1,0,1,0,0.512,1,0,branch,2,0,2,UK,0,0
+9940513050809,3,8,99.02,0,0,0,0,0.776,0,1,home,1,0,4,UK,0,1
+9940501943369,7,6,94.26,0,1,0,0,0.558,0,0,branch,2,0,2,None,0,1
+9940777834069,5,8,88.77,2,0,0,0,0.599,0,0,branch,2,0,4,Russia,0,0
+9940709862054,7,4,186.47,1,0,0,1,0.777,0,0,home,0,0,3,Turkey,0,1
+9940515985829,3,9,129.45,1,1,0,1,0.857,0,1,home,2,0,3,UAE,0,1
+9940502591634,5,6,49.19,1,1,0,1,0.78,0,0,home,0,0,3,Russia,0,1
+9940501190404,3,7,98.75,1,1,0,0,0.141,0,0,branch,0,0,2,Turkey,0,1
+9940559784819,6,7,151.37,1,2,1,1,0.267,0,0,branch,0,0,1,Turkey,0,1
+9940703847252,2,3,126.7,0,0,0,1,0.439,0,0,branch,2,0,0,Turkey,0,1
+9940552008097,4,3,157.48,0,2,0,1,0.939,0,0,home,1,0,0,Russia,0,1
+9940772593012,5,8,126.76,1,1,0,1,0.389,0,0,branch,2,0,4,UAE,0,1
+9940513297293,4,5,168.91,1,5,0,0,0.23,0,1,branch,2,0,2,None,1,1
+9940516902855,2,5,104.11,0,0,0,0,0.987,0,0,home,5,0,3,Turkey,0,1
+9940559026049,7,5,96.4,1,1,0,1,0.832,0,0,home,0,0,3,Russia,0,1
+9940513475279,5,3,119.85,0,0,0,0,0.674,0,0,home,1,0,0,None,0,0
+9940777185168,10,4,79.38,2,1,0,0,0.256,1,0,branch,0,0,3,UAE,1,0
+9940501584520,1,4,53.22,0,1,0,0,0.739,0,0,home,0,0,2,None,0,1
+9940551090927,3,3,124.62,2,3,0,0,0.895,0,0,home,1,0,4,UAE,0,0
+9940551494414,2,2,67.88,0,1,0,1,0.943,0,0,home,1,0,1,None,0,1
+9940509308155,5,2,152.49,0,0,1,1,0.727,0,0,home,0,0,2,None,0,1
+9940556235545,5,3,172.4,1,0,0,0,0.573,0,0,branch,0,0,1,None,0,1
+9940558246527,4,6,67.3,1,0,0,1,0.986,0,0,home,0,0,1,Russia,0,1
+9940511195511,5,2,23.9,1,1,1,1,0.793,0,1,home,0,0,3,UK,0,1
+9940501200099,2,5,60.48,0,0,0,1,0.283,0,0,branch,0,0,0,None,1,1
+9940508639128,8,4,63.18,1,1,0,1,0.858,1,0,home,0,0,2,None,0,1
+9940501923496,5,2,159.21,0,0,0,0,0.777,0,0,home,0,0,3,None,0,1
+9940552398573,5,1,142.43,5,0,0,0,0.736,0,1,home,0,0,1,UAE,0,0
+9940505670505,7,10,55.49,0,0,0,1,0.635,0,0,home,2,0,4,Turkey,0,0
+9940776459096,6,4,144.93,1,1,0,0,0.939,0,1,home,0,0,2,None,0,1
+9940513059965,8,3,71.13,0,2,0,0,0.427,1,1,branch,1,0,0,Turkey,0,0
+9940705002191,4,4,86.04,3,0,0,1,0.811,0,0,home,4,0,4,Russia,0,0
+9940707073841,3,4,72.45,0,0,0,0,0.902,0,0,home,0,0,4,None,1,1
+9940554985663,6,9,115.24,2,2,1,0,0.654,0,1,home,1,0,3,UAE,0,0
+9940774443879,6,3,120.71,0,0,1,1,0.226,0,0,branch,1,0,4,None,0,0
+9940501646174,8,6,93.06,1,0,0,1,0.866,1,0,home,3,0,4,UAE,0,0
+9940515066876,2,5,91.11,2,1,0,1,0.9,0,0,home,3,0,0,None,0,0
+9940518224769,7,6,178.98,0,0,0,1,0.693,0,1,home,1,0,0,Turkey,0,1
+9940506640828,4,2,165.0,1,2,0,0,0.987,0,1,home,0,0,1,Russia,0,1
+9940519037471,7,4,146.01,1,1,0,0,0.341,0,0,branch,2,0,4,Germany,0,1
+9940512135542,7,8,155.29,1,0,0,1,0.373,0,1,branch,2,0,3,None,0,1
+9940701099149,5,5,76.54,2,2,0,0,0.972,0,0,home,0,0,3,None,0,1
+9940515933429,6,2,70.97,0,5,0,0,0.929,0,1,home,0,0,1,UK,0,0
+9940772607437,7,4,161.01,0,2,0,1,0.447,0,0,branch,0,0,3,None,0,1
+9940706345921,3,2,122.32,1,0,0,0,0.081,0,0,branch,2,0,4,UK,1,1
+9940779135136,5,2,18.68,0,0,0,0,0.049,0,0,branch,1,0,3,Russia,0,1
+9940504034234,5,6,70.99,2,0,0,0,0.17,0,0,branch,0,0,2,Germany,0,0
+9940775945441,5,5,160.5,2,3,0,1,0.114,0,0,branch,0,0,3,Russia,1,1
+9940707135260,7,3,96.04,0,0,0,0,0.681,0,1,home,0,0,2,Russia,0,1
+9940772350356,6,5,148.31,1,1,0,1,0.061,0,0,branch,0,0,2,Russia,0,1
+9940519076376,4,8,105.15,1,1,0,0,0.798,0,1,home,1,0,4,Russia,0,1
+9940772825113,9,3,125.54,0,1,0,1,0.09,1,1,branch,2,0,0,None,0,0
+9940558274467,7,7,79.95,1,1,0,0,0.32,0,1,branch,1,0,1,UK,0,1
+9940506939875,6,4,107.79,1,0,0,0,0.341,0,0,branch,0,0,3,Turkey,0,1
+9940552268685,7,5,45.63,1,0,0,0,0.274,0,0,branch,0,0,2,Germany,2,1
+9940507523350,5,7,162.4,0,3,0,1,0.677,0,1,home,0,0,0,Russia,0,0
+9940772768267,6,4,126.38,2,2,0,0,0.579,0,0,branch,2,0,2,None,0,1
+9940516394840,7,2,154.56,0,1,1,0,0.46,0,0,branch,2,0,3,UK,0,0
+9940519637134,4,3,56.18,2,0,0,1,0.191,0,0,branch,0,0,1,None,0,1
+9940559578334,3,3,128.25,0,1,0,1,0.401,0,0,branch,1,0,3,UK,1,0
+9940558841146,3,6,90.41,1,2,0,1,0.733,0,1,home,1,0,3,UAE,2,1
+9940505446571,2,8,89.15,0,1,0,1,0.577,0,0,branch,0,0,3,Turkey,0,1
+9940776035838,7,5,119.78,1,0,0,1,0.051,0,0,branch,1,0,1,Turkey,1,1
+9940773702446,3,7,53.78,1,0,0,1,0.977,0,0,home,3,0,2,None,0,0
+9940709288624,5,7,88.82,0,0,0,0,0.082,0,1,branch,1,0,3,UAE,0,0
+9940705295095,3,4,45.39,1,2,0,0,0.007,0,1,branch,0,0,4,Turkey,2,1
+9940557944634,4,8,141.75,0,0,1,0,0.185,0,1,branch,0,0,3,Turkey,0,1
+9940554236996,5,7,105.0,1,0,1,1,0.935,0,1,home,1,0,4,Turkey,0,1
+9940557663816,5,5,93.55,0,0,0,0,0.414,0,0,branch,1,0,0,Turkey,0,0
+9940503019742,5,4,109.3,1,1,0,1,0.647,0,0,home,3,0,1,Russia,0,0
+9940507604159,4,7,138.44,0,1,0,1,0.238,0,0,branch,0,0,4,UAE,0,1
+9940511413669,5,7,52.94,2,0,0,0,0.454,0,1,branch,1,0,3,Turkey,0,0
+9940551943369,5,6,115.07,1,2,0,0,0.616,0,0,home,0,0,4,UAE,0,0
+9940504169912,9,4,74.16,4,1,0,1,0.949,1,0,home,2,0,1,UAE,0,1
+9940505338320,7,5,102.5,1,1,0,1,0.387,0,1,branch,0,0,2,UK,0,1
+9940777402683,3,6,64.97,0,0,0,1,0.379,0,1,branch,2,0,4,Turkey,0,1
+9940514231470,6,7,43.19,1,0,0,0,0.1,0,1,branch,0,0,2,Turkey,0,1
+9940551165940,3,5,67.73,0,1,0,0,0.794,0,1,home,0,0,0,Russia,0,1
+9940553928543,9,6,55.66,2,1,0,1,0.951,1,0,home,1,0,1,Turkey,0,0
+9940704952606,1,2,104.03,2,2,0,0,0.003,0,1,branch,0,0,4,Turkey,0,0
+9940705893478,6,3,68.7,3,0,0,0,0.835,0,0,home,0,0,1,UK,0,1
+9940516796083,4,10,145.07,1,2,0,0,0.184,0,0,branch,0,0,0,Turkey,0,0
+9940773228967,3,3,97.54,1,2,1,1,0.94,0,0,home,0,0,3,None,1,1
+9940516493636,3,5,63.66,1,0,0,1,0.559,0,1,branch,1,0,4,UAE,0,1
+9940776684287,1,5,154.28,0,1,0,0,0.857,0,0,home,0,0,1,Russia,0,0
+9940557989835,3,4,27.59,0,0,0,1,0.601,0,0,home,1,0,1,Turkey,0,1
+9940505698448,4,3,79.07,2,1,0,1,0.694,0,0,home,0,0,4,UAE,0,0
+9940708294676,6,5,82.06,3,2,0,1,0.903,0,0,home,1,0,0,Russia,1,1
+9940502994433,2,6,98.35,3,0,0,0,0.265,0,0,branch,0,0,0,UAE,0,1
+9940707405351,4,9,142.7,2,1,0,1,0.518,0,0,branch,3,0,2,Turkey,2,0
+9940501412600,5,6,112.24,3,1,0,1,0.889,0,0,home,1,0,0,Turkey,1,1
+9940511925179,6,4,109.17,2,1,0,0,0.757,0,0,home,0,0,2,None,0,1
+9940708782486,6,5,41.01,1,4,0,1,0.089,0,1,branch,1,0,1,Turkey,0,1
+9940775275201,2,8,91.21,0,0,0,1,0.226,0,1,branch,1,0,0,Turkey,0,0
+9940556587611,7,2,137.48,0,2,0,0,0.635,0,0,home,0,0,1,Russia,0,0
+9940506430653,7,8,84.72,0,0,0,1,0.18,0,0,branch,1,0,3,UAE,1,1
+9940517253756,3,5,95.14,0,0,0,0,0.274,0,0,branch,0,0,0,Turkey,0,1
+9940773210094,2,6,93.3,1,1,0,1,0.278,0,0,branch,1,0,4,Turkey,1,0
+9940702604348,4,4,149.94,1,0,0,0,0.212,0,1,branch,0,0,1,UAE,0,0
+9940501382966,4,5,31.36,2,1,0,0,0.694,0,1,home,0,0,0,UAE,1,1
+9940518782910,9,1,150.91,0,3,0,0,0.288,1,0,branch,2,0,0,Turkey,0,1
+9940513012312,7,8,166.34,0,0,0,0,0.852,0,0,home,0,0,4,None,0,1
+9940506176527,4,5,74.53,1,1,0,1,0.997,0,0,home,0,0,0,Turkey,0,1
+9940775094049,6,4,73.06,1,0,0,0,0.383,0,1,branch,3,0,1,Turkey,0,0
+9940702461209,6,5,95.54,1,0,0,1,0.888,0,1,home,2,0,0,UAE,0,1
+9940504725372,4,5,121.71,1,0,0,0,0.5,0,0,branch,0,0,3,None,1,1
+9940701748817,5,6,91.32,1,3,0,0,0.659,0,1,home,0,0,2,Germany,0,1
+9940552590002,3,4,137.79,1,2,0,1,0.946,0,1,home,0,0,3,UK,0,1
+9940502257245,6,3,119.61,0,2,0,1,0.583,0,1,branch,2,0,3,Turkey,0,0
+9940558419739,5,3,55.8,3,0,0,0,0.988,0,0,home,1,0,0,None,0,1
+9940506106760,5,7,52.46,0,3,0,0,0.235,0,0,branch,1,0,0,UAE,0,0
+9940519331179,7,3,138.49,2,1,0,1,0.98,0,1,home,2,0,0,None,0,1
+9940774923869,6,1,123.19,0,1,0,0,0.174,0,0,branch,2,0,2,None,0,1
+9940702812134,4,3,21.86,0,2,0,0,0.914,0,1,home,2,0,0,UK,0,1
+9940506477276,6,3,110.72,0,1,0,1,0.696,0,0,home,2,0,3,UK,0,1
+9940779366155,3,7,65.64,1,2,0,0,0.924,0,1,home,0,0,3,Turkey,1,0
+9940555793335,1,8,13.52,1,2,1,1,0.756,0,1,home,1,0,4,UK,0,1
+9940771160748,7,4,85.94,0,0,0,0,0.302,0,0,branch,0,0,2,Turkey,0,1
+9940703732610,4,5,176.89,0,0,0,0,0.163,0,1,branch,0,0,1,UAE,0,1
+9940519324661,9,6,61.41,0,1,0,0,0.994,1,0,home,2,0,2,UAE,0,1
+9940555665141,7,2,88.45,1,0,0,0,0.735,0,0,home,1,0,4,None,0,1
+9940559567358,6,7,73.5,1,1,0,1,0.857,0,0,home,1,0,3,UAE,0,0
+9940705583437,6,3,103.53,3,3,1,1,0.603,0,1,home,2,0,1,Turkey,1,0
+9940511108466,6,3,22.34,0,0,0,0,0.012,0,1,branch,0,0,3,Turkey,0,0
+9940518857463,7,5,85.71,1,0,0,1,0.886,0,0,home,0,0,2,Turkey,1,0
+9940517867172,6,5,129.49,3,2,0,1,0.698,0,0,home,2,0,1,Germany,0,1
+9940517437232,8,4,73.58,3,2,1,1,0.874,1,0,home,0,0,4,None,0,0
+9940509731813,5,4,148.07,3,0,0,0,0.301,0,0,branch,0,0,1,None,0,1
+9940502765746,6,6,105.46,1,2,0,0,0.439,0,0,branch,2,0,2,None,0,0
+9940779153119,4,8,98.92,1,0,0,0,0.862,0,0,home,2,0,3,UAE,0,1
+9940503093611,4,7,65.09,0,2,0,1,0.867,0,1,home,3,0,4,UAE,0,1
+9940779736390,0,6,152.37,0,2,1,0,0.788,0,1,home,3,0,2,Turkey,1,1
+9940502722878,4,6,109.29,2,2,0,0,0.396,0,1,branch,1,0,2,UK,0,1
+9940705952911,4,3,122.5,4,1,0,0,0.793,0,0,home,0,0,1,Germany,0,1
+9940518104095,8,12,62.48,0,0,0,1,0.477,1,0,branch,0,0,3,UK,0,1
+9940551703405,2,4,44.99,1,3,0,0,0.084,0,0,branch,0,0,2,Russia,0,1
+9940511600348,9,4,64.52,0,1,0,1,0.373,1,0,branch,1,0,1,UAE,0,0
+9940558648101,7,5,77.04,1,0,0,0,0.676,0,1,home,0,0,2,None,0,0
+9940551543840,6,8,102.74,1,1,0,1,0.704,0,0,home,0,0,0,UAE,1,0
+9940556524453,11,4,119.09,1,0,0,0,0.515,1,1,branch,0,1,4,None,0,0
+9940519443979,5,3,54.33,0,4,0,1,0.883,0,0,home,2,0,2,Russia,1,1
+9940556532630,6,5,190.09,1,0,0,1,0.53,0,1,branch,2,0,3,Germany,0,1
+9940775329005,5,3,185.98,3,0,0,0,0.804,0,1,home,1,0,3,Russia,0,1
+9940554755282,1,4,88.57,0,0,0,0,0.917,0,1,home,0,0,4,Russia,0,1
+9940516743471,3,5,67.1,0,2,0,0,0.186,0,1,branch,0,0,4,UK,0,1
+9940506146577,10,7,108.01,1,0,0,1,0.148,1,0,branch,0,0,1,Russia,0,1
+9940515515902,6,5,107.45,1,1,0,1,0.859,0,0,home,1,0,1,Turkey,0,1
+9940502382217,2,5,62.55,1,1,0,0,0.465,0,0,branch,0,0,4,None,1,1
+9940506964004,4,4,127.83,0,2,1,1,0.105,0,0,branch,1,0,4,None,0,1
+9940777657929,8,7,98.85,1,2,0,1,0.01,1,0,branch,0,0,0,Russia,0,1
+9940507379693,3,5,92.47,1,0,0,0,0.659,0,0,home,2,0,1,UK,0,0
+9940551675155,5,10,127.47,1,0,0,0,0.718,0,0,home,0,0,2,Turkey,0,0
+9940777325933,8,9,138.25,5,0,0,1,0.03,1,1,branch,0,0,2,Turkey,0,1
+9940777568026,3,10,152.99,0,3,0,0,0.887,0,0,home,0,0,4,Russia,0,0
+9940502650733,2,7,186.92,2,1,1,1,0.754,0,0,home,1,0,2,UAE,0,1
+9940508640804,9,6,74.3,1,1,0,0,0.691,1,0,home,0,0,4,Germany,0,0
+9940515714611,7,1,105.39,1,1,0,1,0.844,0,0,home,1,0,0,None,0,0
+9940555252217,5,3,46.33,1,0,0,0,0.95,0,1,home,0,0,0,Russia,0,1
+9940777504620,6,3,91.46,0,0,0,0,0.965,0,0,home,1,0,1,UAE,0,0
+9940515588472,3,3,79.53,0,1,0,1,0.788,0,0,home,0,0,2,UAE,0,0
+9940505902703,5,2,66.64,1,1,0,1,0.212,0,0,branch,2,0,1,UAE,0,1
+9940513809928,3,8,137.76,0,0,0,0,0.927,0,0,home,1,0,1,Turkey,0,1
+9940779350887,5,6,92.05,1,2,0,1,0.377,0,1,branch,0,0,0,Turkey,0,1
+9940509725126,5,2,202.87,1,2,0,0,0.452,0,0,branch,0,0,3,None,1,1
+9940512173881,2,7,154.77,0,1,0,0,0.064,0,0,branch,0,0,1,None,0,1
+9940507598119,12,5,50.5,0,1,0,1,0.703,1,1,home,1,1,3,UK,0,0
+9940501210010,6,2,125.03,2,1,1,1,0.106,0,0,branch,0,0,1,UK,0,1
+9940774320896,4,4,92.54,1,1,0,1,0.935,0,1,home,1,0,4,Russia,0,1
+9940509729978,5,7,39.02,0,0,0,0,0.326,0,0,branch,1,0,1,Turkey,1,1
+9940512573266,6,5,71.89,2,0,0,1,0.506,0,0,branch,0,0,0,Turkey,1,1
+9940774392990,5,4,91.24,0,0,0,1,0.798,0,0,home,1,0,1,Russia,0,1
+9940702976216,8,4,184.27,0,1,0,0,0.415,1,0,branch,0,0,3,Turkey,1,0
+9940507553980,5,4,80.69,0,0,0,1,0.01,0,1,branch,0,0,0,Turkey,2,0
+9940555175300,2,2,96.36,3,1,0,0,0.263,0,0,branch,1,0,0,None,1,1
+9940776338056,5,3,48.8,1,2,0,0,0.419,0,0,branch,1,0,2,UAE,1,1
+9940559483114,10,7,75.03,0,1,0,1,0.783,1,0,home,2,0,4,Russia,0,1
+9940555689462,6,5,86.85,2,1,0,1,0.649,0,0,home,1,0,2,Russia,1,0
+9940557607316,4,7,152.08,0,0,0,1,0.674,0,1,home,0,0,2,Russia,0,1
+9940701881174,7,1,56.34,1,0,0,0,0.021,0,0,branch,0,0,2,None,0,1
+9940502937193,4,5,87.89,0,1,0,0,0.954,0,1,home,0,0,1,None,2,1
+9940779521737,7,6,138.59,0,0,0,1,0.087,0,1,branch,3,0,3,Russia,0,0
+9940778736049,7,7,65.77,0,1,0,1,0.46,0,1,branch,1,0,4,UAE,0,1
+9940506910085,4,6,122.98,0,0,0,0,0.114,0,1,branch,1,0,3,UAE,0,1
+9940774403804,6,7,82.4,1,1,0,1,0.23,0,0,branch,1,0,0,UAE,0,0
+9940772798228,11,8,102.88,2,2,0,0,0.259,1,0,branch,0,1,4,UAE,0,0
+9940708665498,2,3,74.85,1,1,0,1,0.004,0,1,branch,1,0,4,Turkey,0,0
+9940518067745,4,3,85.44,1,1,0,0,0.646,0,0,home,0,0,4,Turkey,0,0
+9940553175296,5,9,174.28,1,0,0,1,0.541,0,0,branch,2,0,3,Russia,0,1
+9940776308485,5,7,94.76,0,2,1,1,0.497,0,0,branch,2,0,1,Turkey,0,1
+9940506567944,8,5,182.19,2,2,0,0,0.448,1,1,branch,2,0,1,None,0,1
+9940775297175,10,4,127.89,1,0,1,1,0.847,1,0,home,0,0,4,UK,0,1
+9940779340033,3,8,77.08,4,2,0,0,0.306,0,1,branch,4,0,0,UK,0,0
+9940702116906,7,1,163.95,2,1,0,1,0.18,0,0,branch,1,0,3,Turkey,0,1
+9940513321045,1,3,135.63,1,0,0,1,0.838,0,0,home,1,0,1,UAE,0,1
+9940551855257,4,8,157.93,1,2,0,0,0.836,0,0,home,2,0,1,Russia,0,1
+9940507236338,4,4,120.6,0,0,0,1,0.754,0,0,home,0,0,4,Germany,0,1
+9940776796086,8,7,144.0,4,0,1,0,0.123,1,0,branch,0,0,4,None,0,1
+9940519885812,6,5,69.85,1,0,0,0,0.06,0,0,branch,2,0,2,Russia,0,1
+9940505880830,7,3,48.3,1,0,0,1,0.556,0,0,branch,0,0,0,UAE,0,1
+9940702355384,8,3,137.43,2,3,0,0,0.197,1,1,branch,6,0,1,Russia,0,0
+9940705057933,6,2,66.45,5,2,0,0,0.68,0,0,home,2,0,4,Russia,0,0
+9940701795620,5,8,189.24,1,2,0,1,0.811,0,1,home,1,0,0,Turkey,0,1
+9940507038207,7,4,37.85,2,0,0,0,0.149,0,0,branch,1,0,3,UAE,1,1
+9940707067756,7,5,55.94,0,1,0,1,0.452,0,0,branch,2,0,0,UK,1,1
+9940708718854,7,5,69.41,2,0,0,1,0.572,0,1,branch,0,0,0,Turkey,0,0
+9940704057623,6,8,46.05,0,2,0,1,0.44,0,0,branch,1,0,4,Russia,0,0
+9940773791093,8,7,120.18,1,3,0,1,0.933,1,0,home,1,0,2,Turkey,1,1
+9940511641200,5,6,77.0,2,1,0,0,0.941,0,0,home,0,0,0,Turkey,0,1
+9940514736374,8,6,59.48,2,2,0,0,0.842,1,1,home,1,0,4,Russia,0,1
+9940775277750,5,7,23.92,1,0,0,0,0.066,0,0,branch,2,0,3,Germany,0,1
+9940557790346,6,16,78.38,2,3,0,1,0.95,0,0,home,1,0,0,Turkey,0,1
+9940557783935,4,5,24.02,1,2,0,0,0.764,0,1,home,2,0,3,UAE,0,0
+9940512262273,4,9,58.43,0,2,0,1,0.686,0,0,home,1,0,4,None,1,1
+9940703566101,3,5,134.29,0,1,0,0,0.4,0,1,branch,0,0,1,Turkey,0,0
+9940705603247,6,3,118.12,1,0,0,0,0.995,0,1,home,1,0,3,Germany,1,0
+9940504015421,10,4,148.27,1,0,0,0,0.096,1,1,branch,0,0,2,UK,0,1
+9940551229921,4,5,93.53,1,0,0,1,0.916,0,0,home,0,0,1,Germany,0,1
+9940778611293,11,2,144.06,0,3,0,1,0.936,1,0,home,1,1,2,None,0,0
+9940517581454,7,7,47.19,1,1,1,1,0.583,0,1,branch,2,0,0,Turkey,2,0
+9940515680646,3,3,124.71,0,0,0,0,0.686,0,0,home,0,0,1,None,0,1
