phone_number,monthly_spend,total_spent,avg_parcel_value,cltv,support_calls,downtime_hours,payment_delay_days,complaints,flights_per_month,trips,intl_ratio,extra_baggage_tendency,next_booked_flight_days,last_flight_days,login_freq,verified,app_ratio,digital_literacy_score_enc,biometric_enabled,sso_usage,loyalty_points,loyalty,parcels_sent,intl_shipments,money_transfers_frequency,data_usage_gb,speed_mbps,device_count,tenure_months,customer_satisfaction_score,smart_home_devices,services,security_alerts,digital_signature_used,govt_services_usage,revenue_score,risk_score,digital_score,loyalty_score,mobility_score,cross_sell_potential,travel_imminent,high_data_user,is_business_persona,churn_score,cluster,segment,churn_tier
+9940559430026,105.85,180.17,132.01,3704.85,2,1.12,1,3,0,2,0.069,1,51,155,30.3,1,0.601,1,1,0,17082,236,4,1,1,166.3,20,4,35,2,0,6,0,0,1,352.025,6.12,55.32,17355.0485,2.345,14.081,0,0,1,0.12592691809343892,3,Standard,🟢 Loyal
+9940777867167,88.99,1437.57,101.31,1957.81,1,4.21,0,2,3,1,0.256,2,50,331,28.2,1,0.547,1,0,0,47957,95,7,0,2,182.0,100,4,22,1,0,5,1,0,7,1577.215,8.21,47.14,48071.5781,11.28,78.86075,0,0,1,0.12530299554400348,4,Standard,🟢 Loyal
+9940552691132,40.67,166.44,26.49,325.32,3,1.06,0,1,4,2,0.467,2,-3,218,26.9,0,0.505,1,0,0,48107,290,5,0,0,144.6,100,3,8,4,2,5,0,2,4,220.35500000000002,5.0600000000000005,37.0,48400.2532,16.335,8.814200000000001,0,0,1,0.11288203576442234,0,Digital Power User,🟢 Loyal
+9940508399450,10.23,169.72,35.32,61.39,3,1.36,2,2,1,0,0.939,2,68,224,42.3,1,0.86,2,1,1,5767,0,3,1,0,283.1,100,2,6,3,0,8,0,0,9,197.60999999999999,7.36,75.5,5767.6139,7.694999999999999,7.904399999999999,0,0,1,0.18760244333693585,3,Standard,🟢 Loyal
+9940501965811,66.49,258.08,72.9,1130.33,0,0.16,1,1,0,4,0.973,2,9,205,17.5,1,0.313,2,0,0,33652,288,5,0,1,53.7,50,4,17,2,2,3,0,0,4,361.02,2.16,31.759999999999998,33951.3033,8.865,14.4408,1,0,0,0.09822157380985168,1,Standard,🟢 Loyal
+9940776299597,23.96,149.33,38.67,119.81,0,0.79,2,2,3,7,0.511,0,81,57,21.6,0,0.508,0,0,0,39729,483,8,0,1,158.3,20,1,5,3,0,5,0,0,8,192.62500000000003,1.79,31.76,40213.1981,18.555,7.705000000000001,0,0,1,0.07293533816144325,0,Digital Power User,🟢 Loyal
+9940505478828,87.63,122.57,103.71,2366.06,0,4.25,1,1,2,1,0.583,3,72,36,12.3,0,0.282,1,0,0,46414,162,4,1,0,146.6,50,3,27,1,1,2,1,0,8,262.055,5.25,17.94,46599.6606,9.915,10.4822,0,0,0,0.1775283424468372,1,Standard,🟢 Loyal
+9940775779714,36.22,859.44,39.06,253.54,2,0.06,0,0,0,1,0.449,0,60,20,9.3,1,0.113,0,0,0,23241,148,10,0,2,24.8,200,4,7,2,2,1,0,0,0,915.19,4.0600000000000005,19.560000000000002,23391.5354,3.245,36.607600000000005,0,0,1,0.14373380655929985,4,Standard,🟢 Loyal
+9940515675945,62.48,1280.43,67.95,1437.15,5,0.15,2,1,4,4,0.893,3,53,71,22.1,0,0.428,0,0,0,20709,524,4,0,2,202.3,50,2,23,3,0,4,0,1,5,1376.885,7.15,30.660000000000004,21247.3715,20.465,55.0754,0,0,1,0.16886719789124519,4,Standard,🟢 Loyal
+9940501283290,35.26,288.06,75.96,916.72,2,4.3,0,0,1,0,0.854,2,52,59,42.2,1,0.986,2,1,1,43648,0,8,1,1,302.4,20,1,26,2,1,9,0,0,4,361.3,7.3,77.92,43657.1672,7.27,14.452,0,0,1,0.18328556080041444,0,Digital Power User,🟢 Loyal
+9940515573735,60.07,389.77,48.96,720.83,0,2.25,0,0,1,2,0.253,1,44,280,21.7,0,0.467,1,0,0,14842,204,6,0,3,137.7,50,1,12,3,1,4,0,1,0,474.32,4.25,31.04,15053.2083,6.265000000000001,18.9728,0,0,0,0.13281293279223344,1,Standard,🟢 Loyal
+9940709430698,60.79,1679.79,79.24,1094.16,3,0.97,0,1,1,1,0.067,1,3,227,25.1,1,0.393,0,0,0,37682,96,2,0,1,122.7,50,3,18,2,0,3,0,3,6,1780.1999999999998,6.97,40.96,37788.9416,4.335,89.01,1,0,1,0.1821330277600652,4,Standard,🟢 Loyal
+9940554930006,63.07,239.01,88.11,1261.43,2,7.53,0,1,1,3,0.073,2,-5,180,19.3,1,0.307,2,0,0,22680,198,5,0,1,79.6,100,3,20,5,1,3,1,0,3,346.135,12.530000000000001,33.44,22890.6143,6.365,17.30675,0,0,1,0.7278809143868512,2,Standard,🔴 High Risk
+9940703492217,114.49,162.76,148.5,4350.81,2,0.37,0,1,3,1,0.901,0,70,137,40.4,1,0.858,1,1,1,29016,129,4,1,2,178.3,100,4,38,5,0,8,0,2,7,351.5,4.37,73.56,29188.5081,14.504999999999999,17.575,0,0,1,0.10521450786504208,0,Digital Power User,🟢 Loyal
+9940709953333,132.74,1397.61,175.75,4778.57,5,0.9,3,4,1,0,0.728,1,20,68,20.7,1,0.355,1,0,0,7187,0,4,2,1,141.8,50,5,36,5,0,3,1,0,6,1618.225,7.9,35.8,7234.7857,6.64,64.729,0,0,1,0.6300190903619245,4,Standard,🟡 Medium Risk
+9940551890931,127.79,50.0,116.93,4472.49,0,2.18,0,0,1,1,0.172,3,87,244,27.2,1,0.555,1,1,0,29613,156,6,1,0,254.2,20,5,35,2,0,5,1,0,7,236.25500000000002,4.18,51.3,29813.7249,4.859999999999999,11.812750000000001,0,0,1,0.19558200010967292,0,Digital Power User,🟢 Loyal
+9940705376525,41.6,330.02,50.96,457.56,3,0.85,1,1,0,3,0.703,1,27,313,24.3,1,0.462,1,0,0,11068,246,7,0,1,157.9,50,2,11,2,0,4,1,0,2,397.1,6.85,41.54,11318.5756,6.515,15.884,0,0,1,0.25465280673049356,3,Standard,🟢 Loyal
+9940775613379,110.66,50.0,137.16,4205.14,1,1.87,1,1,2,3,0.409,1,42,210,22.3,1,0.464,0,0,0,19384,468,5,0,1,160.9,20,1,38,3,0,4,0,2,1,229.24,2.87,39.58,19894.0514,11.045,11.462,0,0,1,0.06841048979365996,3,Standard,🟢 Loyal
+9940555301518,126.89,288.96,144.05,5075.43,0,0.27,2,1,3,3,0.584,1,34,63,39.7,1,0.77,1,1,1,18891,597,5,1,0,223.7,100,4,40,5,1,7,1,3,1,487.875,2.27,71.1,19538.7543,14.92,24.39375,0,0,1,0.05747629589981454,3,Standard,🟢 Loyal
+9940509295532,23.29,160.59,17.98,93.18,1,10.17,1,2,2,3,0.599,3,41,172,38.1,1,0.871,1,1,1,21445,192,5,3,1,307.7,50,1,4,5,3,8,0,1,9,192.87,14.17,71.52000000000001,21637.9318,11.995000000000001,9.6435,0,0,1,0.1692629073495795,2,Standard,🟢 Loyal
+9940554795894,73.64,108.88,90.66,1178.19,3,0.12,0,0,0,4,0.682,0,5,337,36.3,0,0.736,1,1,1,16951,452,5,0,0,219.2,50,4,16,3,3,7,1,2,4,227.84999999999997,5.12,59.019999999999996,17414.7819,7.41,6.8355,1,0,1,0.172566704506381,3,Standard,🟢 Loyal
+9940779759713,96.71,544.96,149.44,2708.0,1,3.03,2,0,1,6,0.283,1,2,271,19.7,0,0.213,1,0,0,48649,648,10,2,0,74.4,100,2,28,3,2,2,0,1,1,716.3900000000001,4.029999999999999,23.96,49324.08,10.415,28.655600000000003,1,0,1,0.10645266058755297,0,Digital Power User,🟢 Loyal
+9940511601431,51.77,205.01,71.94,1138.97,2,0.59,0,1,0,2,0.925,0,16,275,31.3,1,0.483,0,0,0,2111,272,2,1,0,82.2,200,2,22,3,0,4,0,1,1,292.75,4.59,48.96,2394.3897,6.625,11.71,0,0,0,0.16644057784001365,1,Standard,🟢 Loyal
+9940777605425,124.67,163.37,161.48,4737.33,0,5.23,0,4,2,2,0.878,0,24,92,30.5,0,0.551,1,1,0,29884,186,7,0,1,144.0,50,1,38,3,0,5,0,1,1,368.78000000000003,6.23,46.52,30117.3733,12.39,14.7512,0,0,0,0.3571817986852905,1,Standard,🟢 Loyal
+9940556336609,89.66,200.45,92.42,2420.7,2,1.19,4,2,2,2,0.012,0,58,297,31.7,1,0.466,2,0,0,10724,286,5,3,0,154.5,100,1,27,1,2,4,0,2,8,336.32,5.1899999999999995,49.019999999999996,11034.207,8.06,16.816,0,0,0,0.17362891919073553,1,Standard,🟢 Loyal
+9940703164912,95.27,50.0,113.74,2572.31,4,3.15,2,2,1,2,0.686,1,80,266,28.2,0,0.59,1,1,0,15234,258,4,2,0,213.4,100,1,27,2,0,5,1,1,1,202.14,10.15,45.0,15517.7231,8.43,8.0856,0,0,0,0.2329977393390358,1,Standard,🟢 Loyal
+9940513051709,139.27,713.55,167.54,6128.02,2,5.09,2,1,2,1,0.54,0,53,184,30.9,0,0.559,1,1,0,30857,142,3,1,1,205.2,100,3,44,5,0,5,0,0,0,936.5899999999999,8.09,47.08,31060.2802,9.7,37.4636,0,0,1,0.23315208000654508,4,Standard,🟢 Loyal
+9940777477121,118.79,50.0,148.48,4632.78,1,1.42,0,0,0,4,0.507,3,67,356,16.8,0,0.3,1,0,0,2819,236,6,2,0,26.9,50,2,39,5,1,3,3,3,9,243.03000000000003,3.42,22.8,3101.3278,6.535,7.2909000000000015,0,0,0,0.10481598322039995,1,Standard,🟢 Loyal
+9940506738480,39.17,280.23,54.31,744.16,0,0.28,0,0,3,5,0.113,1,27,183,26.6,0,0.384,0,0,0,44854,625,3,0,1,56.1,20,2,19,4,1,3,1,0,9,346.55500000000006,3.2800000000000002,34.28,45486.4416,14.565,13.862200000000003,0,0,0,0.07304903810770476,1,Standard,🟢 Loyal
+9940516500528,51.91,344.82,57.96,830.53,0,2.43,0,1,1,1,0.538,1,51,76,24.2,0,0.401,1,0,0,35912,107,9,3,2,143.8,20,1,16,5,0,4,0,0,6,425.71000000000004,5.43,32.22,36027.3053,6.69,17.0284,0,0,1,0.12703460261274419,0,Digital Power User,🟢 Loyal
+9940551457501,84.44,173.64,121.52,2617.68,4,3.22,1,0,3,1,0.737,2,27,44,23.2,0,0.415,1,0,0,9962,160,5,2,3,94.5,20,1,31,5,0,4,2,1,7,318.84,10.22,31.5,10148.1768,13.685,12.753599999999999,0,0,1,0.6221631340072193,2,Standard,🟡 Medium Risk
+9940556380946,57.77,1299.71,70.32,1213.26,1,2.49,0,1,2,1,0.015,1,1,61,24.7,1,0.333,2,0,0,44869,93,3,0,0,135.7,20,4,21,3,0,3,2,1,9,1392.64,8.49,39.36,44974.1326,7.075,69.632,1,0,1,0.16733326885772026,4,Standard,🟢 Loyal
+9940559832482,107.22,857.01,107.89,3431.18,3,0.66,1,1,4,2,0.424,3,72,340,25.4,1,0.71,1,1,1,10593,330,9,2,0,147.8,200,5,32,4,1,7,0,2,3,1018.1750000000001,4.66,55.599999999999994,10957.3118,16.12,50.90875,0,0,1,0.13112524738696738,4,Standard,🟢 Loyal
+9940501155908,74.23,970.18,108.84,2078.51,0,0.55,0,0,2,1,0.621,2,82,208,14.0,0,0.169,1,0,0,38379,120,5,2,0,46.7,20,4,28,2,4,1,0,2,4,1098.83,3.55,17.38,38519.7851,10.105,43.953199999999995,0,0,1,0.08184929054812812,4,Standard,🟢 Loyal
+9940515221045,23.51,320.52,41.0,235.15,1,1.31,0,0,1,2,0.149,3,20,142,39.2,1,0.856,2,1,1,37263,298,5,0,1,255.5,200,5,10,3,1,8,0,0,8,364.53,4.3100000000000005,72.32000000000001,37563.3515,5.745,18.226499999999998,0,0,1,0.12633101250937828,0,Digital Power User,🟢 Loyal
+9940505449397,94.23,76.38,107.79,2261.54,2,0.84,2,0,3,0,0.988,2,38,102,12.9,1,0.227,0,0,0,27655,0,2,0,1,87.2,200,4,24,3,3,2,1,2,4,224.50500000000002,5.84,25.44,27677.6154,13.94,8.980200000000002,0,0,0,0.16478753242454977,1,Standard,🟢 Loyal
+9940559070797,70.51,219.26,57.91,1057.67,0,0.32,0,2,1,1,0.688,1,-1,208,27.2,1,0.587,2,1,0,31900,79,10,1,0,134.8,20,1,15,5,2,5,0,0,7,318.72499999999997,1.32,51.94,31989.5767,7.4399999999999995,15.936249999999998,0,0,1,0.11398231847106995,0,Digital Power User,🟢 Loyal
+9940513545612,44.49,285.67,68.95,1112.37,3,0.21,1,0,1,2,0.684,2,9,329,18.2,0,0.501,1,0,0,24688,204,3,2,1,71.5,50,4,25,3,0,5,0,2,8,364.63500000000005,4.21,28.22,24903.1237,8.42,14.585400000000002,1,0,0,0.1965332858509857,1,Standard,🟢 Loyal
+9940555280050,97.43,913.9,124.33,2922.96,3,2.34,1,0,0,3,0.452,0,24,27,37.2,1,0.789,1,1,1,44307,465,4,1,1,243.7,50,2,30,2,0,7,0,1,8,1073.495,7.34,68.98,44801.2296,5.26,42.9398,0,0,1,0.18487647372023835,0,Digital Power User,🟢 Loyal
+9940557454727,141.46,276.68,148.79,5658.31,3,0.94,0,1,1,2,0.085,0,47,261,25.7,1,0.578,1,1,0,1948,214,4,0,2,194.5,50,4,40,2,1,5,0,2,3,492.53499999999997,6.9399999999999995,50.26,2218.5831,5.425,24.626749999999998,0,0,0,0.17459839270979988,1,Standard,🟢 Loyal
+9940701542977,32.03,196.72,46.85,544.49,2,0.87,0,2,2,1,0.902,0,7,73,30.2,1,0.584,0,1,0,7280,140,5,3,3,215.4,50,4,17,5,0,5,0,3,0,252.175,3.87,54.879999999999995,7425.4449,11.51,12.60875,1,0,0,0.4504628630380526,1,Standard,🟡 Medium Risk
+9940558209802,130.54,267.65,117.13,4307.86,1,1.08,1,2,1,2,0.056,0,70,148,19.7,1,0.42,2,0,0,39066,332,5,0,0,111.7,50,5,33,4,1,4,0,3,3,456.75499999999994,4.08,36.1,39441.0786,5.28,22.837749999999996,0,0,1,0.10685664204041007,0,Digital Power User,🟢 Loyal
+9940708399921,92.14,57.94,114.39,2856.36,0,1.49,1,1,0,0,0.778,3,20,317,21.5,1,0.327,2,0,0,45112,0,3,1,1,129.0,100,5,31,1,2,3,1,1,1,207.27499999999998,3.49,36.04,45140.5636,3.89,6.218249999999999,0,0,0,0.10536471055439915,1,Standard,🟢 Loyal
+9940557476822,89.14,732.69,104.59,2495.94,0,0.36,0,0,2,3,0.169,0,75,257,27.7,1,0.667,1,1,0,25913,183,7,0,1,219.4,50,4,28,1,0,6,1,3,1,874.125,1.3599999999999999,54.04,26120.9594,9.845,43.70625,0,0,1,0.05297408050810108,0,Digital Power User,🟢 Loyal
+9940706833652,59.24,350.86,93.81,1421.8,1,0.25,2,1,3,2,0.719,3,23,159,42.8,1,0.829,0,1,1,13915,292,3,0,2,301.6,20,5,24,2,0,8,1,1,2,457.005,4.25,75.38,14221.218,14.594999999999999,22.850250000000003,0,0,1,0.37846499070331274,3,Standard,🟢 Loyal
+9940707728498,101.81,308.84,87.35,2545.14,3,0.28,3,0,1,1,0.489,3,44,326,37.0,0,0.787,0,1,1,30484,121,9,0,1,233.8,50,3,25,5,0,7,1,1,2,454.325,4.28,60.74,30630.4514,6.445,18.173,0,0,1,0.15598701817609048,0,Digital Power User,🟢 Loyal
+9940518035812,51.18,1109.57,48.95,562.94,2,1.37,3,2,3,1,0.454,3,12,140,19.4,1,0.423,2,0,0,13788,62,4,2,0,57.6,200,5,11,5,0,4,1,0,2,1185.225,4.37,35.86,13855.6294,12.27,59.26125,1,0,1,0.17687296942731767,4,Standard,🟢 Loyal
+9940519130554,81.56,184.62,85.84,1304.92,3,0.33,0,1,1,1,0.999,2,88,121,42.7,0,0.864,0,1,1,14531,134,6,3,0,256.5,200,1,16,1,1,8,0,0,2,309.1,6.33,67.98,14678.0492,8.995000000000001,12.364,0,0,1,0.3532724383994827,3,Standard,🟢 Loyal
+9940704853528,125.52,102.23,130.7,3765.55,4,1.63,3,1,2,1,0.997,3,21,96,31.6,0,0.682,1,1,0,21036,121,2,0,0,208.1,20,3,30,1,2,6,0,1,9,293.1,8.629999999999999,50.24,21194.6555,11.985,11.724,0,0,1,0.34976523770063095,2,Standard,🟢 Loyal
+9940515104506,94.42,181.31,121.04,3115.96,3,1.27,1,2,2,3,0.055,0,-2,301,21.1,1,0.375,2,0,0,5482,528,4,3,1,133.1,100,4,33,2,1,3,1,1,3,336.25,4.27,36.6,6041.1596,9.275,16.8125,0,0,0,0.4723583477666246,1,Standard,🟡 Medium Risk
+9940556741430,131.69,393.8,123.35,4609.02,3,0.23,3,0,0,5,0.897,3,54,350,32.1,1,0.675,0,1,0,48117,595,2,1,1,141.0,200,5,35,5,0,6,0,0,4,587.165,6.23,58.6,48758.0902,9.485,23.4866,0,0,1,0.15216178471247305,0,Digital Power User,🟢 Loyal
+9940502737803,182.3,1545.4,198.59,8021.16,3,5.63,1,1,0,0,0.006,0,29,118,6.8,0,0.18,1,0,0,28775,0,4,1,1,41.5,20,5,44,3,0,1,4,1,5,1826.9950000000001,12.629999999999999,10.399999999999999,28855.2116,0.03,36.5399,0,0,1,0.27611510157757185,4,Standard,🟢 Loyal
+9940558706060,67.7,182.66,84.22,1353.92,2,2.65,1,3,4,1,0.601,1,48,246,42.2,0,0.858,0,1,1,5147,127,6,1,0,292.1,20,2,20,1,0,8,1,2,7,292.47,6.65,67.36,5287.5392,16.005,11.6988,0,0,1,0.32118990258244334,3,Standard,🟢 Loyal
+9940557934619,93.06,321.77,111.12,3257.1,2,8.6,0,2,3,3,0.82,1,72,222,42.2,1,0.936,2,1,1,4127,342,8,2,1,276.8,20,4,35,3,1,9,0,1,6,470.39,11.6,76.92,4501.571,16.1,23.519499999999997,0,0,1,0.6959136074352212,2,Standard,🔴 High Risk
+9940706679588,34.23,208.05,67.31,650.28,1,2.35,1,1,0,3,0.322,1,-1,180,41.1,1,0.902,0,1,1,31052,507,4,1,0,258.5,50,1,19,4,0,9,3,0,6,275.935,5.35,75.14,31565.5028,4.61,11.0374,0,0,1,0.17625350903169643,0,Digital Power User,🟢 Loyal
+9940553714862,131.49,1241.52,174.93,5654.21,2,0.28,2,0,0,1,0.702,2,73,168,23.8,0,0.441,1,0,0,192,176,6,0,0,208.5,200,1,43,1,1,4,0,1,5,1460.475,4.28,32.620000000000005,424.5421,4.51,43.814249999999994,0,0,1,0.15006254845006642,4,Standard,🟢 Loyal
+9940514129062,61.79,275.55,108.96,1421.1,2,0.6,2,1,0,1,0.605,3,21,348,10.6,1,0.225,2,0,0,42499,96,3,0,1,24.8,50,4,23,4,0,2,0,1,1,391.82000000000005,3.6,23.1,42609.211,4.025,15.672800000000002,0,0,0,0.39087855224777457,1,Standard,🟢 Loyal
+9940774914770,93.39,152.3,76.47,2054.52,2,2.84,0,1,1,3,0.459,2,17,319,10.5,0,0.218,2,0,0,35482,285,7,2,1,114.8,50,2,22,5,0,2,0,1,3,283.925,6.84,14.86,35787.5452,8.295,11.357000000000001,0,0,0,0.47067402513107587,1,Standard,🟡 Medium Risk
+9940556962765,32.39,247.73,35.51,485.78,2,1.63,0,1,1,4,0.851,3,36,210,27.1,1,0.533,0,0,0,47276,512,4,0,0,200.7,50,3,15,1,2,5,0,0,8,297.875,5.63,45.760000000000005,47792.8578,11.254999999999999,14.89375,0,0,1,0.1465489394993342,0,Digital Power User,🟢 Loyal
+9940778002312,83.84,1261.56,114.28,1844.44,0,0.71,1,2,3,5,0.683,2,36,202,31.6,1,0.645,1,1,0,26204,590,3,1,0,184.4,50,2,22,1,1,6,1,0,1,1402.54,2.71,57.5,26812.4444,17.415,70.127,0,0,1,0.04760447717364801,4,Standard,🟢 Loyal
+9940707046687,37.63,1388.11,61.05,639.67,0,0.4,1,1,2,2,0.795,1,-5,339,21.4,1,0.414,1,0,0,38494,276,3,0,1,122.8,200,4,17,5,0,4,0,1,3,1456.265,1.4,37.68,38776.3967,11.975,72.81325000000001,0,0,1,0.051011319259831746,4,Standard,🟢 Loyal
+9940559369394,147.8,176.63,173.85,6946.64,4,1.79,5,3,2,2,0.076,2,73,91,20.1,0,0.411,1,0,0,45928,314,5,0,1,121.9,20,1,47,3,0,4,1,1,1,411.355,6.79,28.32,46311.4664,8.38,16.4542,0,0,0,0.16813038766122948,1,Standard,🟢 Loyal
+9940779645281,80.38,333.42,85.93,1527.15,3,3.47,1,1,1,2,0.207,2,86,59,15.7,0,0.4,0,0,0,3187,228,6,2,2,127.4,50,4,19,1,1,4,1,1,0,456.765,7.470000000000001,23.7,3430.2715,6.035,18.270599999999998,0,0,0,0.19511984110145703,1,Standard,🟢 Loyal
+9940507344150,38.64,183.61,59.32,579.67,2,2.17,2,0,3,3,0.6,1,31,280,27.0,0,0.478,1,0,0,20446,354,2,2,1,119.7,100,4,15,1,0,4,0,0,5,251.91,6.17,36.56,20805.7967,15.0,10.0764,0,0,0,0.4244069842176562,1,Standard,🟡 Medium Risk
+9940774338210,84.32,194.79,112.85,2360.86,3,0.55,1,0,0,1,0.825,0,15,150,30.3,1,0.604,2,1,0,41081,198,6,0,0,164.2,20,5,28,5,1,6,2,1,4,335.535,6.55,55.38,41302.6086,5.125,13.4214,0,0,1,0.12177883474063722,0,Digital Power User,🟢 Loyal
+9940776391619,61.88,224.98,73.85,1175.69,1,2.09,2,2,1,2,0.771,1,12,19,15.1,0,0.247,1,0,0,6079,364,4,4,0,60.0,20,2,19,5,0,2,1,2,2,323.785,8.09,20.04,6454.7569,8.855,12.951400000000001,1,0,1,0.17048354385372805,3,Standard,🟢 Loyal
+9940554825735,7.13,158.83,19.11,35.67,3,4.01,0,1,2,3,0.468,0,55,200,32.1,1,0.604,0,1,0,38866,516,4,4,2,168.4,200,2,5,5,1,6,0,1,4,175.51500000000001,7.01,57.18,39382.3567,11.34,8.77575,0,0,1,0.2011233158682194,0,Digital Power User,🟢 Loyal
+9940706661869,94.76,50.0,90.43,1800.43,1,0.27,1,5,4,5,0.821,2,30,349,31.1,1,0.705,0,1,1,35655,440,3,1,0,199.2,50,3,19,4,1,7,0,1,4,189.975,5.27,61.2,36113.0043,21.105,9.49875,0,0,1,0.08203683045219348,0,Digital Power User,🟢 Loyal
+9940558309105,40.83,268.87,50.09,571.64,1,11.29,1,2,1,1,0.886,1,4,66,35.8,1,0.728,2,1,1,47310,184,5,0,3,128.7,20,2,14,4,2,7,0,1,5,334.745,16.29,66.36,47499.7164,8.43,16.73725,1,0,1,0.4371307962375615,2,Standard,🟡 Medium Risk
+9940514323991,70.1,226.58,106.17,1542.14,1,3.05,1,1,3,3,0.593,3,84,332,21.7,1,0.325,2,0,0,21656,369,5,1,1,101.3,50,4,22,5,1,3,1,3,3,349.765,6.05,36.2,22040.4214,14.965,17.488249999999997,0,0,0,0.17700578652114102,1,Standard,🟢 Loyal
+9940705551860,143.56,234.27,169.84,6173.03,1,0.25,0,1,2,4,0.15,3,29,232,33.3,0,0.703,1,1,1,9010,260,7,0,2,189.7,20,4,43,5,4,7,0,0,0,462.75000000000006,4.25,55.36,9331.7303,10.75,18.51,0,0,1,0.05735801192178078,3,Standard,🟢 Loyal
+9940511410728,126.92,929.58,132.33,5203.78,0,1.57,1,1,2,5,0.606,3,82,358,32.2,0,0.669,1,1,0,19729,835,6,1,1,125.9,20,4,41,1,1,6,0,0,9,1122.665,4.57,50.580000000000005,20616.0378,14.03,44.9066,0,0,1,0.06514342345564654,4,Standard,🟢 Loyal
+9940517629157,132.53,352.65,146.52,4638.44,4,7.23,3,0,0,3,0.314,2,-5,269,25.7,0,0.484,0,0,0,25119,327,4,2,0,131.1,20,3,35,4,1,4,3,1,9,558.4399999999999,12.23,35.379999999999995,25492.3844,4.57,16.753199999999996,0,0,0,0.7825891602149581,2,Standard,🔴 High Risk
+9940555408675,72.35,157.05,108.09,1591.66,3,2.21,1,1,2,3,0.358,3,53,350,28.4,0,0.495,2,0,0,33272,552,4,1,1,133.1,100,4,22,4,0,4,2,1,2,283.445,6.21,38.3,33839.9166,10.79,11.3378,0,0,0,0.4252846387823773,1,Standard,🟡 Medium Risk
+9940775137384,88.04,343.05,100.25,1936.88,2,0.49,1,1,1,2,0.894,3,6,88,33.7,0,0.696,1,1,0,19782,312,6,2,0,259.7,50,1,22,5,0,6,1,2,2,481.21500000000003,3.49,52.620000000000005,20113.3688,9.469999999999999,19.2486,1,0,1,0.15203190249502083,3,Standard,🟢 Loyal
+9940515791876,57.4,50.0,45.55,631.36,0,0.4,2,0,1,1,0.985,3,3,167,40.5,1,0.751,1,1,1,24500,162,4,0,3,203.7,50,1,11,1,1,7,0,0,4,130.175,1.4,71.52,24668.3136,8.925,6.50875,1,0,1,0.14713535231099575,0,Digital Power User,🟢 Loyal
+9940552939456,83.91,157.36,124.57,2601.28,2,0.36,1,2,1,4,0.71,1,5,144,7.2,0,0.053,2,0,0,34663,620,4,1,1,42.7,200,2,31,4,2,0,1,5,9,303.555,2.36,8.26,35309.0128,10.55,12.1422,1,0,0,0.1856356485433663,1,Standard,🟢 Loyal
+9940506381706,132.57,352.29,166.26,4374.92,2,0.4,1,2,1,1,0.313,1,31,227,26.1,1,0.629,1,1,0,16326,199,5,0,0,244.0,50,2,33,3,2,6,2,3,5,567.99,4.4,51.68,16568.7492,5.5649999999999995,28.3995,0,0,1,0.10460406108840764,3,Standard,🟢 Loyal
+9940507706833,84.33,185.77,104.19,2698.54,4,1.29,1,1,3,1,0.28,0,53,338,28.8,1,0.558,1,1,0,8041,142,6,2,0,142.3,20,5,32,4,4,5,2,1,0,322.19500000000005,6.29,52.96,8209.9854,11.4,16.109750000000005,0,0,1,0.28354057258859766,3,Standard,🟢 Loyal
+9940504147085,191.55,50.0,175.95,9386.02,2,4.23,3,4,1,3,0.042,2,69,221,33.4,1,0.662,2,1,0,36308,300,6,1,1,196.8,20,2,49,5,0,6,0,2,4,329.525,7.23,59.64,36701.8602,6.21,16.47625,0,0,1,0.1387569785373428,0,Digital Power User,🟢 Loyal
+9940502180396,93.95,104.01,98.58,1973.03,1,2.79,2,4,0,4,0.06,1,-5,215,35.6,0,0.712,1,1,1,2125,516,3,0,4,282.6,100,5,21,5,0,7,1,0,6,247.25,3.79,57.84,2660.7303,4.3,7.4175,0,0,1,0.11931026234974342,3,Standard,🟢 Loyal
+9940774481525,128.99,228.03,138.22,4385.62,2,0.81,1,0,4,0,0.075,3,52,284,11.9,0,0.178,1,0,0,32911,0,2,1,0,62.7,100,3,34,1,0,1,0,1,6,426.13,4.8100000000000005,15.46,32954.8562,12.375,12.7839,0,0,0,0.1974685565999112,1,Standard,🟢 Loyal
+9940772787252,49.61,899.86,84.82,1041.86,2,2.23,2,0,0,2,0.676,1,24,254,5.1,0,0.08,0,0,0,15801,360,4,1,1,39.1,50,4,21,3,2,0,0,0,4,991.88,5.23,6.699999999999999,16171.4186,5.380000000000001,29.7564,0,0,1,0.1782553597902971,3,Standard,🟢 Loyal
+9940774365452,57.07,171.23,72.94,1198.48,1,1.01,0,2,1,0,0.19,0,-6,51,4.1,1,0.066,1,0,0,46369,0,5,2,1,10.0,20,1,21,3,2,0,1,0,2,264.77,4.01,13.42,46380.9848,3.95,10.5908,0,0,0,0.11928602149173533,1,Standard,🟢 Loyal
+9940506641424,65.98,309.54,93.59,1187.67,1,0.7,2,0,1,0,0.082,2,11,290,9.4,1,0.149,2,0,0,36105,0,4,1,0,72.2,20,4,18,3,2,1,0,1,1,422.31500000000005,3.7,20.380000000000003,36116.8767,3.41,16.8926,1,0,0,0.08833134824577277,1,Standard,🟢 Loyal
