phone_number,trips,spend,app_ratio,cash_ratio,ticket_class,loyalty,delay,cancellations,group_travel,route_type,seasonal_traveler,heavy_luggage,marketing_consent
+9940513809928,3,10.0,0.092,0.908,Standard,504,0,0,0,nakhchivan,1,0,1
+9940779350887,1,28.11,0.696,0.304,Business,196,2,0,1,nakhchivan,0,0,0
+9940509725126,0,75.58,0.112,0.888,Standard,0,3,0,0,domestic,0,1,1
+9940512173881,4,62.03,0.285,0.715,Standard,540,1,0,0,international,1,0,1
+9940507598119,5,77.31,0.828,0.172,Business,440,3,0,1,international,0,0,1
+9940501210010,1,51.02,0.49,0.51,Standard,50,1,0,1,domestic,1,0,1
+9940774320896,1,49.54,0.614,0.386,Business,141,1,1,0,domestic,0,1,0
+9940509729978,1,73.4,0.151,0.849,Standard,73,0,0,1,international,0,0,0
+9940512573266,1,67.68,0.448,0.552,Standard,67,0,0,0,nakhchivan,0,1,0
+9940774392990,4,68.66,0.286,0.714,Standard,312,0,0,1,nakhchivan,0,0,1
+9940702976216,3,57.81,0.235,0.765,Standard,576,1,0,1,nakhchivan,1,0,1
+9940507553980,3,72.59,0.693,0.307,Business,288,1,0,1,international,0,0,1
+9940555175300,2,18.11,0.267,0.733,Standard,222,1,0,0,domestic,0,1,1
+9940776338056,4,69.72,0.19,0.81,Standard,688,0,0,0,nakhchivan,0,0,0
+9940559483114,4,43.9,0.064,0.936,Standard,344,0,0,1,domestic,0,1,0
+9940555689462,5,64.07,0.596,0.404,Standard,340,1,0,0,domestic,0,1,0
+9940557607316,1,38.23,0.735,0.265,Business,187,0,0,0,domestic,0,0,1
+9940701881174,2,13.47,0.583,0.417,Standard,306,0,1,0,domestic,1,0,1
+9940502937193,1,29.44,0.834,0.166,Business,73,0,0,0,domestic,0,0,1
+9940779521737,2,80.08,0.837,0.163,Business,362,3,0,1,domestic,1,0,1
+9940778736049,8,49.28,0.828,0.172,Business,640,1,0,1,domestic,0,1,1
+9940506910085,4,60.45,0.632,0.368,Business,288,1,0,0,domestic,0,1,1
+9940774403804,2,66.77,0.463,0.537,Standard,252,3,0,0,nakhchivan,0,1,0
+9940772798228,2,26.8,0.326,0.674,Standard,256,1,0,0,nakhchivan,0,0,1
+9940708665498,1,10.0,0.856,0.144,Business,141,3,1,0,nakhchivan,0,0,0
+9940518067745,1,59.23,0.588,0.412,Standard,84,2,0,0,domestic,0,1,1
+9940553175296,1,46.57,0.543,0.457,Standard,82,1,0,0,international,0,0,1
+9940776308485,3,76.84,0.533,0.467,Standard,234,0,0,0,nakhchivan,0,0,1
+9940506567944,2,49.66,0.681,0.319,Business,150,1,0,0,nakhchivan,1,0,1
+9940775297175,3,10.0,0.551,0.449,Standard,483,0,1,1,nakhchivan,1,1,0
+9940779340033,2,83.03,0.87,0.13,Business,392,1,0,0,domestic,0,1,1
+9940702116906,2,79.32,0.397,0.603,Standard,320,1,1,1,domestic,1,0,0
+9940513321045,2,37.25,0.375,0.625,Standard,128,0,0,1,domestic,0,1,1
+9940551855257,4,56.58,0.391,0.609,Standard,640,2,0,0,domestic,1,0,1
+9940507236338,2,39.56,0.528,0.472,Standard,102,1,0,0,domestic,1,1,1
+9940776796086,2,56.87,0.585,0.415,Standard,328,0,0,0,domestic,1,1,1
+9940519885812,4,76.59,0.489,0.511,Standard,244,1,0,0,nakhchivan,1,0,1
+9940505880830,3,58.55,0.315,0.685,Standard,522,1,0,1,domestic,0,1,0
+9940702355384,3,73.53,0.677,0.323,Business,384,2,0,0,international,0,0,0
+9940705057933,1,20.6,0.403,0.597,Standard,90,0,0,0,domestic,1,0,1
+9940701795620,2,18.52,0.768,0.232,Business,262,0,0,1,nakhchivan,1,0,0
+9940507038207,2,87.66,0.052,0.948,Standard,106,1,0,1,domestic,0,0,0
+9940707067756,1,61.79,0.383,0.617,Standard,158,0,0,1,nakhchivan,0,0,1
+9940708718854,1,57.05,0.778,0.222,Business,88,0,1,1,domestic,0,0,1
+9940704057623,1,111.64,0.37,0.63,Standard,84,1,0,1,domestic,0,0,0
+9940773791093,0,104.73,0.326,0.674,Standard,0,2,0,0,domestic,1,0,1
+9940511641200,1,68.53,0.296,0.704,Standard,86,0,0,0,domestic,1,0,1
+9940514736374,1,41.28,0.702,0.298,Business,100,0,0,0,nakhchivan,1,1,1
+9940775277750,3,60.91,0.14,0.86,Standard,417,1,0,0,domestic,0,1,0
+9940557790346,1,36.25,0.301,0.699,Standard,59,1,0,0,international,0,0,1
+9940557783935,3,62.29,0.829,0.171,Business,357,0,0,0,domestic,1,0,1
+9940512262273,0,69.18,0.207,0.793,Standard,0,0,0,0,domestic,0,1,1
+9940703566101,2,101.94,0.835,0.165,Business,150,3,0,1,international,0,1,0
+9940705603247,0,54.16,0.881,0.119,Business,0,2,0,1,domestic,0,0,0
+9940504015421,1,64.26,0.736,0.264,Business,84,1,0,1,domestic,0,0,0
+9940551229921,1,62.1,0.44,0.56,Standard,180,1,0,1,domestic,1,1,1
+9940778611293,3,87.14,0.403,0.597,Standard,336,1,0,0,international,0,1,1
+9940517581454,4,10.0,0.789,0.211,Business,216,1,0,0,domestic,0,0,1
+9940515680646,2,99.93,0.497,0.503,Standard,288,1,0,0,international,0,0,0
