phone_number,monthly_spend,data_usage_gb,speed_mbps,support_calls,complaints,downtime_hours,payment_delay_days,device_count,plan_upgrade_count,contract_type,region,tenure_months,churn_status,cltv,payment_status,service_type,average_monthly_usage_gb,peak_usage_time,installation_address_airport_km,customer_satisfaction_score,smart_home_devices,azcloud_subscriber,marketing_consent
+9940703694777,135.4,145.9,50,3,0,0.34,1,2,1,1,1,44,0,5957.7,unpaid,5G,123.6,night,9.4,1,1,0,1
+9940777099376,126.05,69.8,200,1,2,0.4,2,5,1,0,1,37,0,4663.81,unpaid,Cable,94.0,evening,22.2,5,1,0,1
+9940559992974,36.92,20.3,100,3,2,2.6,1,2,0,0,2,7,1,258.43,paid,5G,29.7,morning,7.9,2,0,0,1
+9940708330264,103.71,170.9,50,0,2,4.98,0,2,2,1,2,24,0,2489.04,overdue,GPON,167.4,evening,6.4,1,1,0,1
+9940514782419,106.38,67.3,100,2,1,0.16,0,2,1,0,3,37,0,3936.07,overdue,ADSL,70.0,morning,34.2,2,1,0,1
+9940773117307,51.08,181.8,20,2,0,0.89,1,4,2,1,2,21,0,1072.65,unpaid,GPON,175.8,evening,5.0,3,0,0,1
+9940709643030,74.64,118.6,50,2,2,2.31,0,4,0,0,2,22,0,1642.04,paid,Cable,88.6,afternoon,2.3,4,0,0,1
+9940703485865,105.36,222.6,100,3,0,0.33,0,2,1,0,4,26,0,2739.24,paid,Cable,202.8,evening,1.0,3,0,0,1
+9940554079971,78.23,149.1,200,3,0,0.67,1,4,0,1,4,28,0,2190.37,paid,GPON,145.5,evening,2.5,2,1,1,1
+9940779680669,65.16,64.6,20,2,0,2.39,0,1,1,1,4,15,1,977.35,overdue,5G,57.6,afternoon,64.1,4,1,0,1
+9940506054983,23.16,118.5,200,1,1,0.88,4,1,0,0,4,16,0,370.49,paid,Cable,131.5,afternoon,8.3,1,1,0,1
+9940503381378,145.34,208.8,100,1,2,4.47,0,2,0,0,1,46,0,6685.44,paid,5G,220.0,afternoon,10.4,2,1,1,1
+9940551048109,49.86,32.7,20,0,1,4.44,0,4,0,0,3,19,0,947.37,unpaid,Cable,21.5,afternoon,17.6,5,1,0,1
+9940704869613,95.62,46.5,200,0,0,1.52,3,3,0,1,2,24,0,2294.97,overdue,5G,27.3,afternoon,7.5,5,0,0,1
+9940779874012,38.26,79.7,200,1,0,0.28,1,3,0,1,3,16,0,612.14,unpaid,GPON,94.8,evening,26.6,2,0,0,1
+9940554892639,123.98,10.0,50,0,1,0.14,0,4,1,1,4,29,0,3595.41,unpaid,Cable,13.8,evening,25.8,3,1,0,0
+9940707295761,91.56,10.0,20,0,0,0.95,1,1,0,1,1,26,0,2380.6,paid,GPON,-2.4,evening,3.2,2,0,0,0
+9940553277312,125.49,248.3,50,1,2,0.27,0,2,2,1,3,36,0,4517.55,paid,Cable,225.5,afternoon,1.0,2,1,1,0
+9940777980515,75.24,227.5,200,1,0,0.6,0,4,3,0,4,26,0,1956.15,paid,ADSL,214.0,evening,1.0,1,0,1,0
+9940707982119,27.38,161.9,20,0,2,2.54,4,5,2,1,3,9,0,246.39,overdue,Cable,169.7,night,22.3,4,0,0,0
+9940556474707,67.1,115.5,50,1,1,2.98,0,1,1,1,3,21,0,1409.04,paid,GPON,145.5,evening,14.0,4,0,0,1
+9940777946643,90.44,149.1,50,2,2,4.31,0,2,2,1,1,31,1,2803.76,unpaid,ADSL,144.8,evening,22.3,3,2,0,0
+9940506209402,85.42,175.0,20,0,0,4.91,0,5,0,0,4,17,1,1452.21,paid,ADSL,158.4,evening,8.3,4,0,1,1
+9940774404861,112.9,10.0,100,1,3,0.02,1,5,4,1,4,38,0,4290.38,paid,GPON,40.0,afternoon,11.5,5,2,0,1
+9940507640919,108.23,95.6,200,2,3,0.88,2,2,2,1,2,32,0,3463.43,paid,GPON,88.1,afternoon,24.0,5,2,0,1
+9940518516131,88.86,125.6,20,1,0,0.45,3,1,0,1,2,30,0,2665.92,overdue,5G,109.7,evening,14.8,1,3,0,1
+9940778569546,43.65,122.8,200,2,1,0.16,1,3,2,0,3,25,0,1091.15,paid,ADSL,114.7,afternoon,17.5,4,0,0,0
+9940702917674,55.02,241.8,200,1,0,6.4,1,4,1,1,1,11,1,605.17,paid,GPON,232.6,evening,2.0,1,1,0,1
+9940777089332,49.87,43.8,200,0,0,0.06,1,2,0,1,1,17,0,847.86,paid,GPON,69.2,evening,4.8,4,1,0,0
+9940701038751,68.05,271.2,100,3,5,2.58,1,2,0,0,1,18,0,1224.83,paid,5G,241.2,afternoon,1.0,5,0,1,1
+9940706147993,66.54,181.9,50,4,3,5.87,1,4,1,0,1,17,1,1131.15,paid,GPON,193.8,evening,2.0,5,1,0,0
+9940516140505,60.93,119.7,20,3,2,4.96,2,3,1,1,4,18,1,1096.69,paid,5G,119.5,afternoon,5.9,3,2,0,1
+9940504271458,59.14,206.5,200,3,1,0.17,0,2,2,1,3,13,0,768.82,paid,GPON,195.4,afternoon,6.6,5,1,1,1
+9940509946698,70.55,114.0,100,1,0,0.97,3,5,2,1,3,29,1,2046.05,unpaid,GPON,107.3,evening,1.6,2,0,0,0
+9940518946647,35.72,251.5,50,0,0,0.12,0,5,2,1,1,9,0,321.5,unpaid,5G,246.5,evening,20.0,5,0,0,0
+9940501347798,47.39,140.1,50,3,1,3.27,1,4,1,1,2,13,0,616.06,paid,GPON,141.9,night,9.2,4,2,0,1
+9940552879520,74.08,120.6,20,2,1,2.16,0,5,0,0,4,22,1,1629.79,paid,5G,111.6,night,28.4,4,0,0,1
+9940702871982,42.22,189.9,50,4,0,0.85,0,2,0,1,3,14,1,591.1,paid,Cable,188.6,evening,6.1,5,2,0,1
+9940779078029,32.18,17.6,200,2,1,0.01,4,1,1,1,1,12,0,386.15,paid,5G,2.1,morning,15.7,4,1,0,1
+9940555670231,130.66,211.7,100,1,0,2.23,0,4,1,0,4,41,0,5357.19,unpaid,Cable,241.7,afternoon,1.5,5,1,1,1
+9940777559871,105.14,236.0,50,3,0,0.88,2,3,1,0,3,33,0,3469.72,paid,5G,256.1,morning,1.6,3,0,1,1
+9940778289465,63.36,23.8,20,0,1,0.11,0,3,0,0,2,21,0,1330.6,paid,Cable,33.6,afternoon,7.7,5,0,0,1
+9940777908577,100.26,223.5,50,0,1,3.41,0,2,1,1,3,33,0,3308.44,paid,GPON,214.7,morning,20.5,5,2,1,1
+9940551801377,98.58,50.3,20,0,0,0.14,0,1,0,0,2,31,0,3055.84,unpaid,ADSL,66.8,evening,31.0,1,0,0,0
+9940512263014,102.49,99.4,50,2,0,0.36,0,1,1,1,3,27,0,2767.23,paid,GPON,105.4,evening,31.4,2,0,0,1
+9940774557111,124.16,217.2,20,2,0,2.35,0,4,0,0,2,35,1,4345.6,paid,5G,219.6,morning,1.0,5,0,0,0
+9940514045403,29.39,59.7,200,2,2,3.61,1,2,0,1,2,11,0,323.26,unpaid,ADSL,49.0,evening,8.0,4,1,0,0
+9940557723681,68.34,10.0,20,1,1,0.26,2,5,2,1,1,26,0,1776.85,paid,Cable,15.5,night,6.4,1,0,0,1
+9940502406119,119.69,129.2,20,3,4,1.37,3,3,3,1,1,36,0,4308.85,paid,5G,159.2,morning,29.1,3,1,0,0
+9940704343888,66.67,167.2,100,4,1,0.74,3,1,1,0,4,14,0,933.37,paid,Cable,168.8,morning,21.2,2,0,0,0
+9940703129169,142.93,219.2,50,2,1,0.1,2,4,3,0,1,38,1,5431.31,paid,5G,213.9,evening,19.2,1,1,1,1
+9940502699527,70.56,273.8,200,2,0,2.14,1,4,2,0,1,27,0,1905.1,unpaid,5G,275.8,morning,33.1,1,3,1,1
+9940512555234,75.08,230.5,50,1,2,0.03,1,1,0,0,2,17,0,1276.34,paid,GPON,231.3,morning,7.4,2,1,0,1
+9940552759462,60.06,284.8,100,4,0,1.67,1,5,1,0,1,17,0,1021.02,paid,5G,273.8,evening,12.7,2,0,1,1
+9940556079358,88.13,54.0,200,3,1,0.48,1,4,0,1,2,25,0,2203.35,paid,GPON,39.2,evening,3.3,5,0,0,0
+9940774690438,47.74,237.7,200,3,0,2.27,2,3,2,1,1,20,0,954.79,paid,Cable,253.6,night,36.3,2,1,0,1
+9940514917593,96.09,160.9,200,0,1,2.63,0,1,3,0,2,29,1,2786.74,paid,Cable,185.0,morning,13.6,1,1,1,1
+9940775314753,116.11,164.3,100,3,0,2.69,2,3,2,0,1,38,0,4412.04,paid,5G,194.3,night,5.0,5,0,0,0
+9940557669539,36.23,168.8,200,1,1,1.19,1,5,0,1,4,21,0,760.84,paid,GPON,178.0,morning,33.0,3,0,0,0
+9940778756328,142.66,36.3,50,3,0,0.72,1,2,1,0,2,40,0,5706.31,overdue,5G,38.6,afternoon,3.3,5,0,0,1
+9940515737919,111.68,243.0,200,3,2,0.13,0,5,0,1,1,33,0,3685.58,paid,Cable,261.0,morning,1.0,2,1,1,1
+9940506780271,26.96,331.1,200,3,3,6.49,1,1,1,1,4,11,0,296.51,overdue,5G,312.9,afternoon,27.3,1,0,1,1
+9940507647025,76.09,128.2,50,0,1,0.49,0,4,0,1,4,20,0,1521.88,paid,5G,141.1,night,4.7,5,3,0,1
+9940517213616,143.36,264.2,20,3,1,0.13,3,2,1,0,1,34,0,4874.28,unpaid,5G,284.9,morning,7.3,1,0,1,0
+9940772208365,67.78,10.0,100,1,0,5.49,1,1,1,1,1,21,0,1423.29,paid,GPON,30.5,afternoon,3.7,4,3,0,1
+9940509846883,40.34,116.6,20,3,1,0.62,0,4,1,1,1,5,0,201.69,paid,GPON,146.6,evening,22.5,1,2,0,0
+9940512483297,134.87,58.5,20,0,1,3.88,3,3,0,0,2,41,0,5529.82,paid,GPON,46.5,morning,7.2,5,2,0,1
+9940504706590,74.36,81.2,200,1,2,0.04,0,2,1,1,2,22,0,1635.84,paid,5G,71.3,evening,33.0,3,1,0,1
+9940776873421,60.95,146.3,100,2,3,6.48,2,2,1,0,4,27,1,1645.77,overdue,Cable,142.0,night,18.0,1,1,0,1
+9940704630189,41.63,145.3,100,1,0,0.37,2,3,0,0,4,12,0,499.58,paid,5G,122.9,morning,6.3,5,0,0,1
+9940703188180,105.38,78.3,200,3,1,0.21,2,1,0,1,4,25,1,2634.44,paid,ADSL,89.1,morning,17.8,2,0,0,0
+9940709310121,62.45,278.3,200,1,1,0.36,0,3,1,1,4,14,0,874.29,paid,Cable,291.8,evening,16.7,4,0,1,1
+9940701643767,62.64,141.4,200,1,2,6.72,2,1,0,0,1,22,1,1378.06,paid,GPON,152.6,night,7.6,1,0,0,0
+9940703212880,165.31,120.7,20,0,2,0.72,1,2,1,1,4,44,0,7273.48,overdue,Cable,123.7,night,7.1,3,1,0,1
+9940509936975,58.0,103.6,50,1,0,2.66,0,3,0,1,3,14,0,811.97,paid,5G,123.7,night,13.8,2,1,0,0
+9940777568336,88.45,95.7,200,1,1,1.98,1,4,0,0,1,32,0,2830.36,paid,Cable,107.2,evening,2.1,5,0,0,0
+9940701782787,93.97,89.5,20,3,1,0.17,0,2,2,0,4,25,0,2349.13,paid,5G,77.5,evening,80.0,1,0,0,0
+9940707791157,137.2,161.1,20,1,0,1.64,0,4,2,0,3,42,0,5762.59,paid,Cable,131.1,evening,3.2,3,2,0,1
+9940519725588,28.67,244.8,100,0,1,1.73,2,5,0,0,4,10,0,286.67,paid,ADSL,238.2,evening,5.9,2,0,0,1
+9940771880091,74.19,261.6,50,1,0,0.71,1,3,3,0,3,18,0,1335.5,paid,GPON,262.4,afternoon,12.9,4,2,1,1
+9940514726466,19.12,119.3,20,1,0,1.62,1,4,2,1,4,10,0,191.24,overdue,GPON,120.3,evening,6.2,3,0,0,1
+9940505214082,59.62,99.5,200,2,0,0.81,3,3,2,0,1,21,0,1252.11,overdue,Cable,95.9,evening,5.2,3,1,0,1
+9940772179113,81.96,73.8,50,1,2,1.78,3,2,0,1,3,23,0,1885.19,paid,ADSL,63.1,night,1.0,5,2,0,1
+9940512805062,78.5,151.1,50,2,0,0.95,0,2,0,0,3,22,0,1726.97,paid,ADSL,134.2,evening,74.2,4,2,0,1
+9940502563790,86.65,144.6,100,1,0,0.42,1,2,0,0,4,21,0,1819.75,unpaid,Cable,124.0,evening,12.4,4,0,1,1
+9940702668377,76.79,45.7,100,2,1,0.36,1,3,0,1,3,20,0,1535.72,paid,Cable,54.4,night,23.3,2,1,0,0
+9940514631759,103.07,60.5,50,2,0,2.1,1,1,0,0,1,34,1,3504.24,paid,5G,82.3,afternoon,5.1,2,1,0,0
+9940775174452,71.77,178.0,200,2,1,0.05,1,4,2,0,3,23,0,1650.67,paid,5G,153.0,evening,3.4,1,0,1,1
+9940553141861,33.5,25.6,50,2,2,5.06,1,1,0,0,1,11,0,368.49,paid,GPON,24.3,night,21.6,3,0,0,1
+9940503604867,56.12,168.6,200,2,0,3.81,1,4,2,1,1,22,0,1234.65,paid,GPON,184.4,evening,12.8,4,0,0,0
+9940772730130,92.74,210.2,200,1,1,0.34,0,3,1,1,3,22,0,2040.26,overdue,5G,206.4,night,15.7,2,1,1,1
+9940558164543,67.96,141.5,20,2,2,0.39,1,4,0,1,2,14,1,951.41,paid,5G,155.8,morning,31.4,2,2,0,1
+9940512905787,79.82,96.2,200,0,2,2.34,1,1,0,1,2,20,0,1596.38,paid,Cable,117.7,afternoon,26.6,1,0,0,1
+9940709168443,70.16,216.9,20,1,1,0.23,3,2,3,1,3,17,0,1192.71,paid,Cable,224.8,afternoon,3.3,3,1,1,1
+9940555849698,130.07,45.5,50,1,1,0.34,1,2,0,1,1,35,0,4552.58,overdue,Cable,35.6,morning,1.0,5,0,0,1
+9940508224484,74.39,80.3,200,5,2,1.03,1,4,0,1,1,23,0,1710.9,paid,5G,106.6,evening,1.9,4,1,0,1
+9940706727549,83.07,150.0,20,1,3,2.97,0,2,0,0,2,31,0,2575.27,paid,ADSL,144.7,evening,34.7,1,0,0,0
+9940553394277,133.22,180.9,100,0,2,2.05,0,2,2,1,1,37,0,4929.23,paid,GPON,175.6,afternoon,2.2,3,2,0,0
+9940706412259,53.48,10.0,200,5,3,0.3,1,1,1,1,3,15,0,802.21,overdue,5G,20.3,evening,5.8,5,0,0,0
+9940773467209,79.64,152.1,50,0,0,1.66,0,2,0,1,3,18,0,1433.59,paid,GPON,146.1,evening,9.4,1,1,0,1
+9940702067044,72.88,245.8,20,3,3,6.42,1,5,1,0,4,30,0,2186.48,overdue,GPON,241.3,morning,18.3,2,1,1,1
+9940703292554,91.4,165.6,20,4,1,1.88,1,1,0,0,1,20,1,1828.02,paid,Cable,158.2,evening,4.3,5,1,0,1
+9940513480764,87.53,296.5,100,5,1,0.43,2,5,0,0,3,22,1,1925.72,paid,ADSL,292.9,evening,37.3,4,0,1,1
+9940512215342,10.19,249.1,20,2,0,0.23,1,5,0,0,1,10,0,101.93,paid,Cable,253.0,morning,9.1,1,2,1,1
+9940551212484,65.45,176.5,20,2,0,10.71,2,5,1,1,3,20,0,1309.09,paid,ADSL,146.5,evening,53.5,1,1,0,1
+9940779494184,90.96,227.8,200,1,0,0.87,1,4,3,0,1,27,0,2455.84,overdue,Cable,225.9,evening,11.5,1,0,1,1
+9940555620798,57.69,135.9,100,0,1,1.2,1,4,0,0,3,9,0,519.25,paid,GPON,105.9,evening,21.3,3,0,0,1
+9940514618429,126.89,99.4,50,1,1,1.5,1,5,0,0,1,38,1,4821.88,unpaid,Cable,91.2,afternoon,10.8,2,1,0,1
+9940709369569,109.7,63.2,20,2,1,7.82,2,4,2,1,1,37,1,4059.03,unpaid,Cable,70.0,evening,3.1,1,1,0,1
+9940773022205,68.58,10.0,200,1,2,8.46,0,3,1,0,2,23,0,1577.32,paid,Cable,3.5,afternoon,22.6,1,1,0,1
+9940774625835,106.17,109.2,100,3,1,0.76,4,3,1,1,2,22,0,2335.75,paid,ADSL,123.2,night,3.4,1,4,0,1
+9940518620038,79.88,10.0,20,2,3,4.97,0,5,2,1,4,21,1,1677.38,unpaid,5G,17.0,afternoon,61.9,2,2,0,1
+9940706688286,83.73,109.3,200,2,0,0.2,1,2,2,1,1,27,0,2260.67,paid,GPON,79.3,afternoon,1.0,2,0,0,1
+9940554592757,66.93,124.9,20,2,0,3.2,1,3,1,0,4,12,1,803.22,paid,ADSL,148.9,evening,57.9,4,1,0,1
+9940553302449,89.75,52.4,100,2,0,1.4,2,1,1,0,2,22,0,1974.5,unpaid,Cable,57.4,afternoon,1.0,4,0,0,1
+9940511316051,133.84,83.8,100,0,0,4.96,1,4,2,1,1,41,1,5487.28,paid,ADSL,72.4,afternoon,16.5,4,0,0,1
+9940501765472,73.77,178.3,50,2,0,3.24,0,1,1,1,4,30,0,2213.04,overdue,Cable,168.9,morning,12.1,4,0,0,1
+9940512457473,57.84,221.2,200,0,1,1.87,1,1,0,1,3,19,0,1099.0,paid,5G,191.2,night,79.1,3,1,1,1
+9940558079574,81.27,153.0,100,0,2,0.2,0,2,0,1,4,27,0,2194.33,paid,Cable,157.3,evening,33.2,1,2,0,1
+9940776753252,83.94,239.3,50,1,2,0.36,0,4,2,0,1,29,0,2434.19,paid,ADSL,252.3,evening,1.6,1,1,1,1
+9940774901210,129.46,23.1,20,1,2,0.78,0,5,1,1,2,36,0,4660.56,unpaid,Cable,9.5,afternoon,9.7,4,2,0,0
+9940508046146,63.1,108.6,50,3,3,0.21,0,3,1,0,1,18,0,1135.81,overdue,Cable,90.5,evening,27.7,5,0,0,1
+9940702447030,84.1,218.3,50,0,2,1.58,2,4,0,1,3,25,0,2102.55,paid,5G,221.2,evening,35.4,4,1,1,0
+9940502898409,102.97,119.6,100,1,1,0.33,0,2,2,1,4,38,0,3912.68,paid,Cable,143.5,morning,2.2,5,0,0,1
+9940704534563,54.43,166.7,50,2,0,2.31,0,1,2,0,4,13,1,707.63,paid,GPON,188.5,morning,10.8,5,1,0,1
+9940519256559,72.71,42.7,20,2,2,0.74,0,1,1,0,4,16,0,1163.31,paid,ADSL,59.3,evening,5.4,1,1,0,1
+9940556528089,58.23,83.9,100,2,4,1.41,0,1,1,1,2,16,0,931.75,paid,ADSL,113.9,afternoon,17.9,5,1,0,1
+9940708658973,125.43,10.7,50,1,1,3.27,2,2,0,0,2,42,1,5268.11,paid,ADSL,29.2,night,28.6,4,0,0,1
+9940553233456,100.1,142.1,50,3,1,1.24,2,4,0,1,4,26,0,2602.5,paid,5G,165.2,afternoon,9.6,5,0,0,0
+9940778635425,78.08,44.1,100,2,2,3.21,0,1,0,0,4,16,1,1249.27,paid,GPON,45.8,afternoon,1.0,5,2,0,0
+9940551652317,63.53,159.8,200,1,2,0.32,1,2,2,0,2,20,0,1270.69,overdue,Cable,152.9,morning,12.2,1,1,0,0
+9940773048950,76.06,317.3,20,2,1,1.56,1,4,1,0,2,22,0,1673.21,paid,ADSL,339.9,evening,9.3,5,1,1,1
+9940705707228,42.18,143.1,200,2,0,0.48,4,1,1,0,1,11,1,464.01,paid,Cable,123.5,afternoon,4.0,3,1,1,1
+9940511454823,79.23,181.8,100,0,1,0.45,0,3,1,1,4,27,0,2139.33,paid,ADSL,190.3,afternoon,13.2,2,0,0,0
+9940708724356,70.94,119.1,100,1,1,1.66,0,2,1,0,1,21,0,1489.76,paid,GPON,106.9,morning,11.2,5,2,0,1
+9940558806810,30.9,204.6,20,2,1,2.44,0,5,1,0,3,6,0,185.42,overdue,GPON,211.4,morning,27.9,4,0,1,1
+9940555873199,139.56,154.1,100,0,1,1.84,2,3,0,0,2,37,0,5163.9,paid,ADSL,159.5,afternoon,19.8,4,0,1,1
+9940503752201,74.95,107.8,100,0,6,2.18,0,3,0,0,3,22,0,1648.96,unpaid,5G,111.0,evening,3.2,4,0,0,1
+9940501890675,102.11,139.3,100,2,3,4.82,2,5,5,0,4,32,0,3267.51,paid,ADSL,139.0,evening,8.1,4,1,0,0
+9940556570246,82.67,222.8,200,1,0,4.0,0,4,1,1,4,18,0,1488.09,paid,5G,233.4,morning,6.9,4,1,0,1
+9940505839042,96.73,214.5,200,2,2,0.96,0,3,5,0,4,26,0,2514.85,paid,5G,228.4,evening,18.0,2,1,0,1
+9940777839701,20.02,71.2,200,0,1,0.71,0,4,1,1,3,10,0,200.17,paid,GPON,43.3,night,1.6,5,1,0,1
+9940776422812,88.78,25.4,50,1,3,1.9,0,3,1,1,2,28,0,2485.7,paid,5G,24.5,evening,30.7,4,0,0,1
+9940702154639,107.69,113.6,100,3,4,0.95,1,4,1,0,4,31,1,3338.43,paid,Cable,105.3,night,5.7,3,1,0,1
+9940702095883,40.64,224.2,20,1,0,1.02,2,2,3,0,3,16,0,650.2,paid,Cable,228.1,morning,24.9,3,1,1,1
+9940558027544,63.55,211.0,100,2,0,1.74,1,2,0,0,2,17,0,1080.3,unpaid,ADSL,202.7,evening,23.9,1,0,1,1
+9940502431215,74.91,215.7,20,1,0,6.25,1,5,1,1,4,23,1,1722.98,paid,5G,241.2,afternoon,17.3,1,1,1,1
+9940519446602,83.19,207.8,50,0,0,1.1,1,3,0,0,4,29,0,2412.55,paid,GPON,206.4,night,12.6,4,0,1,0
+9940551953526,84.64,281.8,100,0,0,2.94,2,3,0,0,2,17,0,1438.94,paid,GPON,301.6,night,13.1,2,0,1,1
+9940777555373,13.53,133.1,50,0,0,0.32,2,1,0,0,4,10,0,135.28,paid,GPON,114.1,evening,10.7,5,2,0,1
+9940519777077,61.43,152.3,200,1,1,3.42,0,2,0,0,2,21,0,1290.05,unpaid,5G,146.7,afternoon,12.2,3,1,0,0
+9940554971004,88.93,163.2,20,2,1,4.28,2,4,2,0,2,24,0,2134.43,unpaid,Cable,150.9,evening,43.6,5,2,0,1
+9940511510427,77.62,290.1,200,0,0,3.51,3,3,3,1,3,24,0,1862.77,paid,Cable,297.9,night,5.4,4,0,1,1
+9940508890102,115.64,151.9,100,0,3,1.57,0,2,0,1,3,32,0,3700.47,overdue,GPON,128.2,evening,5.3,1,1,0,1
+9940502685762,114.63,316.3,50,0,2,0.22,3,1,0,0,4,35,0,4011.95,paid,GPON,286.3,evening,13.6,2,3,1,1
+9940515747118,159.95,174.8,20,0,0,0.33,1,3,3,0,4,44,0,7037.98,overdue,5G,162.2,evening,9.5,5,1,1,1
+9940509860822,99.53,271.8,20,1,3,0.19,0,2,0,0,4,25,0,2488.2,paid,5G,283.0,morning,5.3,4,1,1,1
+9940507702937,114.68,10.0,50,0,3,7.2,0,5,1,1,3,31,0,3555.04,paid,5G,-6.2,evening,32.9,1,3,0,1
+9940511416849,46.08,238.5,100,2,0,0.02,0,1,1,0,1,16,0,737.35,paid,5G,243.8,afternoon,2.1,2,0,1,1
+9940518384552,40.05,219.6,100,3,1,4.24,1,4,1,0,2,14,1,560.67,paid,Cable,206.7,night,12.0,5,0,0,1
+9940552451176,121.63,259.0,50,2,0,0.62,2,2,1,1,1,33,0,4013.93,paid,5G,229.0,afternoon,2.0,3,1,1,1
+9940507744175,47.3,86.2,100,3,2,3.73,0,2,1,0,1,13,1,614.89,paid,5G,103.2,evening,48.7,4,0,0,1
+9940516588597,99.91,10.0,100,5,1,6.25,1,4,0,0,3,33,0,3297.04,paid,ADSL,23.0,afternoon,7.4,3,0,0,1
+9940553590693,35.18,122.2,50,1,0,6.07,1,3,1,1,2,8,1,281.43,paid,GPON,121.4,morning,1.0,1,1,0,1
+9940774812484,131.97,98.7,50,3,0,0.37,1,1,1,1,1,41,0,5410.94,paid,GPON,99.6,evening,27.8,3,0,0,0
+9940702060594,53.45,221.1,50,1,1,0.45,6,4,1,1,1,8,0,427.61,overdue,Cable,216.9,evening,35.8,1,1,1,0
+9940779881056,94.56,193.1,100,1,1,1.32,1,1,0,1,1,39,0,3687.75,overdue,GPON,172.5,night,1.0,5,1,0,0
+9940513145046,72.8,138.6,100,4,2,0.41,0,5,0,1,1,28,1,2038.31,paid,GPON,164.7,evening,3.3,2,0,0,0
+9940553778104,103.45,73.9,20,2,1,0.8,2,2,2,1,2,29,0,3000.01,paid,5G,71.9,afternoon,12.1,5,0,0,1
+9940555525873,96.52,191.1,200,1,3,5.97,1,4,0,0,3,26,0,2509.43,paid,Cable,198.4,afternoon,12.8,2,1,0,1
+9940777051423,99.69,128.4,20,2,1,1.64,1,2,1,0,4,35,0,3488.99,unpaid,ADSL,118.4,evening,5.7,1,0,0,1
+9940775547491,47.83,79.5,100,3,0,0.82,1,2,0,1,2,21,0,1004.42,paid,ADSL,88.4,afternoon,6.6,1,0,0,0
+9940775546251,101.66,53.4,20,0,0,0.45,2,1,0,0,3,36,0,3659.62,paid,ADSL,76.3,evening,42.4,1,1,0,1
+9940706243798,131.6,110.4,50,3,2,8.22,0,5,2,1,1,37,0,4869.08,paid,GPON,113.8,afternoon,19.3,5,2,0,0
+9940558719267,91.62,186.8,100,0,2,2.82,1,3,1,1,1,27,0,2473.7,unpaid,5G,194.0,night,1.0,1,1,0,0
+9940554555916,76.22,248.3,200,0,0,1.27,2,1,0,0,2,13,0,990.81,paid,Cable,265.8,morning,9.7,1,0,1,0
+9940778489172,110.52,271.4,100,2,1,1.65,1,1,2,0,3,31,0,3426.24,paid,5G,285.6,evening,10.6,2,0,1,1
+9940518082021,50.71,284.3,20,2,0,0.27,2,2,1,0,1,19,0,963.5,paid,ADSL,305.2,evening,38.3,5,0,1,1
+9940519649056,44.07,238.1,200,0,0,2.09,0,3,0,1,1,20,0,881.45,paid,GPON,244.5,evening,12.3,5,0,1,1
+9940779218382,73.97,309.7,50,2,1,2.34,1,1,0,0,3,23,1,1701.31,paid,GPON,316.1,evening,8.2,2,3,1,0
+9940518183620,67.13,141.3,50,0,4,1.14,4,2,1,0,2,22,1,1476.97,paid,5G,146.1,night,14.6,3,2,0,0
+9940513220525,84.2,162.1,20,1,1,0.26,1,2,1,1,2,31,0,2610.14,paid,5G,179.4,evening,80.0,3,1,0,1
+9940557968676,91.42,147.5,100,2,2,0.69,1,5,0,0,2,27,0,2468.36,overdue,5G,138.9,afternoon,35.6,2,0,0,0
+9940517628708,135.92,238.3,50,3,3,3.48,1,3,1,1,4,35,0,4757.33,overdue,GPON,248.9,afternoon,4.4,4,1,0,1
+9940773605513,88.75,124.8,20,2,2,0.97,1,1,3,1,1,19,0,1686.33,paid,ADSL,154.8,night,7.1,2,0,0,0
+9940777101745,99.4,197.1,100,2,1,5.0,1,2,0,0,3,30,1,2982.08,paid,GPON,204.3,evening,23.4,2,1,0,0
+9940513276723,153.61,170.8,20,0,1,4.05,3,5,1,1,4,43,0,6605.1,paid,Cable,146.8,evening,1.0,5,2,0,0
+9940555707813,117.09,138.6,100,0,0,7.39,1,1,2,1,4,35,1,4098.08,overdue,GPON,132.8,evening,12.0,3,0,0,0
+9940778170746,89.0,189.9,100,2,1,2.06,1,1,1,1,1,28,0,2491.89,paid,ADSL,202.3,evening,11.0,5,1,0,0
+9940702696771,83.6,193.2,200,0,1,0.24,0,1,1,1,2,27,0,2257.22,paid,Cable,179.8,evening,5.8,4,0,1,1
+9940514032575,136.18,250.0,100,2,2,0.79,0,1,2,0,4,40,0,5447.25,paid,ADSL,230.4,evening,2.0,2,2,1,1
+9940558157089,77.66,186.9,100,2,0,5.2,2,5,1,1,4,18,0,1397.81,paid,5G,159.3,night,1.8,1,0,0,1
+9940705084124,100.79,139.3,20,1,1,4.46,1,5,3,1,4,32,0,3225.31,paid,GPON,135.1,evening,24.0,1,2,0,1
+9940709645635,104.7,292.1,20,3,1,0.81,0,4,0,0,3,35,1,3664.58,unpaid,5G,322.1,afternoon,13.9,2,1,1,1
+9940501071644,87.33,55.9,100,4,5,0.02,3,1,0,1,1,18,0,1571.94,paid,GPON,45.2,evening,36.8,4,0,0,1
+9940517496526,11.31,226.9,100,1,0,4.27,2,4,1,0,4,8,0,90.49,paid,Cable,244.5,morning,11.8,4,0,1,1
