phone_number,flights_per_month,total_spent,avg_ticket_price,last_flight_days,intl_ratio,business_ratio,delays,cancellations,loyalty_points,baggage_score,checkin_score,satisfaction,travel_type,extra_baggage_tendency,next_booked_flight_days,refund_requests,lounge_visits,domestic_flight_ratio,marketing_consent
+9940559879657,2,200.99,67.0,163,0.379,0.044,1,0,18643,3,4,1,Leisure,2,50,0,0,0.621,1
+9940512998923,1,1727.4,863.7,173,0.941,0.995,4,0,32614,1,3,0,Business,1,56,0,1,0.059,1
+9940701844270,2,201.97,67.32,64,0.271,0.219,2,0,43638,4,2,1,Leisure,1,27,1,0,0.729,1
+9940556376442,1,1366.79,683.4,300,0.859,0.688,0,0,3766,3,4,1,Business,3,63,0,1,0.141,1
+9940704711373,1,1290.43,645.22,236,0.521,0.797,0,0,46286,5,4,1,Business,1,-4,0,4,0.479,0
+9940706540104,1,608.68,304.34,169,0.808,0.69,1,0,591,5,5,1,Business,2,77,0,1,0.192,1
+9940558879850,2,266.06,88.69,347,0.664,0.041,1,0,28508,3,5,1,Leisure,0,43,0,0,0.336,1
+9940771875921,1,299.94,149.97,159,0.804,0.206,2,1,19841,5,3,1,Leisure,0,49,2,0,0.196,1
+9940553556461,4,172.54,34.51,85,0.344,0.191,3,0,14674,1,1,0,Leisure,1,84,0,0,0.656,1
+9940775649143,1,1405.52,702.76,205,0.985,0.863,0,0,40088,4,5,1,Business,0,8,0,1,0.015,1
+9940778090134,2,110.19,36.73,143,0.396,0.289,0,1,26594,3,1,0,Leisure,2,5,0,0,0.604,1
+9940556405786,1,316.68,158.34,170,0.038,0.152,0,1,11002,3,5,1,Leisure,0,54,0,0,0.962,1
+9940704445048,1,156.37,78.19,99,0.768,0.161,0,0,44250,1,4,1,Leisure,0,29,0,0,0.232,0
+9940516490550,0,123.63,123.63,212,0.218,0.205,1,0,17055,3,5,1,Leisure,2,49,0,0,0.782,1
+9940779819805,0,702.29,702.29,141,0.093,0.584,0,0,33739,5,4,1,Business,3,23,0,1,0.907,1
+9940705320481,2,361.43,120.48,326,0.685,0.178,2,0,6984,5,2,1,Leisure,3,32,0,0,0.315,1
+9940778951767,2,821.2,273.73,168,0.78,0.906,0,0,4335,4,3,1,Business,0,16,1,0,0.22,1
+9940518019605,2,751.67,250.56,25,0.633,0.712,1,0,29955,2,4,1,Business,2,54,0,0,0.367,1
+9940703711882,1,154.5,77.25,284,0.245,0.269,0,0,3220,4,1,1,Leisure,0,54,0,0,0.755,1
+9940553245527,1,211.11,105.55,206,0.21,0.227,1,0,47438,1,1,0,Leisure,2,58,0,0,0.79,1
+9940507931737,1,281.12,140.56,205,0.313,0.051,1,1,7731,3,4,1,Leisure,2,28,0,0,0.687,1
+9940502867317,1,1059.75,529.87,46,0.688,0.899,1,0,25131,2,4,1,Business,0,35,0,0,0.312,0
+9940554031708,1,147.04,73.52,183,0.059,0.289,0,1,28309,4,2,1,Leisure,3,23,0,0,0.941,0
+9940513118571,0,1288.47,1288.47,283,0.861,0.818,1,0,42535,3,4,1,Business,3,52,1,1,0.139,1
+9940506457264,3,265.29,66.32,12,0.963,0.899,1,0,8393,3,5,1,Business,1,9,3,0,0.037,1
+9940553647257,0,240.28,240.28,198,0.885,0.066,1,1,46450,1,3,0,Leisure,2,0,0,0,0.115,1
+9940706926326,1,323.56,161.78,16,0.423,0.022,0,0,12705,1,3,0,Leisure,1,28,0,0,0.577,0
+9940519413596,2,542.97,180.99,46,0.527,0.97,0,0,48145,5,5,1,Business,3,56,0,0,0.473,1
+9940778466357,3,277.49,69.37,314,0.514,0.052,1,0,26406,1,4,1,Leisure,2,89,0,0,0.486,1
+9940709531584,5,215.69,35.95,212,0.597,0.123,1,0,13459,1,2,0,Leisure,1,14,0,0,0.403,1
+9940551220057,1,318.38,159.19,302,0.855,0.168,1,0,28307,5,1,1,Leisure,3,77,1,0,0.145,0
+9940775099097,0,1477.38,1477.38,120,0.866,0.688,1,1,37781,2,1,0,Business,3,14,1,0,0.134,1
+9940552981420,0,927.41,927.41,51,0.311,0.963,1,0,41236,5,4,1,Business,1,2,1,0,0.689,1
+9940509260815,1,287.12,143.56,37,0.111,0.261,1,1,13891,2,5,1,Leisure,3,9,0,0,0.889,1
+9940507407259,0,143.22,143.22,321,0.556,0.248,1,2,21840,4,5,1,Leisure,2,54,0,0,0.444,1
+9940773881988,1,159.96,79.98,321,0.039,0.118,1,2,25255,2,2,0,Leisure,0,29,0,0,0.961,0
+9940776071708,3,2279.4,569.85,357,0.678,0.857,2,1,38890,2,2,0,Business,3,39,0,0,0.322,1
+9940706448888,1,137.32,68.66,187,0.713,0.266,1,0,34602,4,5,1,Leisure,1,19,0,0,0.287,1
+9940505460445,2,50.0,16.67,261,0.671,0.056,0,1,3976,5,4,1,Leisure,2,58,0,0,0.329,1
+9940515269169,3,833.9,208.48,72,0.259,0.851,1,0,2622,1,2,0,Business,3,45,0,0,0.741,0
+9940501496889,1,766.64,383.32,169,0.742,0.914,1,0,27108,5,3,1,Business,0,84,0,0,0.258,0
+9940505072156,0,512.88,512.88,162,0.293,0.63,0,0,40051,2,1,0,Business,3,41,0,0,0.707,1
+9940514134482,2,1044.06,348.02,81,0.424,0.881,2,0,21477,4,1,1,Business,0,1,0,0,0.576,1
+9940558364252,3,149.95,37.49,56,0.699,0.012,1,0,13525,4,2,1,Leisure,0,71,1,0,0.301,1
+9940508785901,4,182.37,36.47,324,0.31,0.147,1,1,46232,4,5,1,Leisure,3,46,0,0,0.69,1
+9940777753742,1,276.55,138.27,143,0.887,0.287,2,0,12945,2,3,1,Leisure,2,17,0,0,0.113,0
+9940551278035,1,218.0,109.0,129,0.326,0.282,1,0,36014,1,3,0,Leisure,1,-1,0,0,0.674,1
+9940518571042,2,237.45,79.15,185,0.86,0.209,0,1,7165,2,4,1,Leisure,2,21,0,0,0.14,0
+9940554567925,1,1122.57,561.28,88,0.94,0.528,2,0,34576,4,2,1,Business,0,29,0,1,0.06,1
+9940704747319,0,250.29,250.29,50,0.375,0.227,1,0,22952,1,2,0,Leisure,3,10,0,0,0.625,0
+9940519506333,0,1736.83,1736.83,210,0.052,0.895,0,0,45241,5,4,1,Business,0,36,0,1,0.948,1
+9940508805659,0,371.04,371.04,318,0.254,0.206,0,0,28617,1,2,0,Leisure,0,49,0,0,0.746,1
+9940501457926,1,771.75,385.88,330,0.77,0.917,0,1,12387,4,1,1,Business,0,1,0,0,0.23,1
+9940774238495,2,289.83,96.61,75,0.095,0.196,0,0,25331,4,1,1,Leisure,0,-7,0,0,0.905,1
+9940507747351,0,244.0,244.0,317,0.875,0.242,3,0,37891,5,3,1,Leisure,2,16,0,0,0.125,1
+9940705849623,1,324.42,162.21,127,0.599,0.208,1,0,20440,4,1,1,Leisure,0,76,1,0,0.401,1
+9940513318513,2,176.68,58.89,295,0.797,0.011,1,0,43309,1,1,0,Leisure,2,48,0,0,0.203,0
+9940705722988,1,150.37,75.19,114,0.759,0.006,0,0,42420,1,2,0,Leisure,3,40,0,0,0.241,1
+9940508799478,3,89.8,22.45,113,0.753,0.224,1,0,49637,1,5,1,Leisure,1,14,0,0,0.247,0
+9940773009603,1,93.65,46.83,160,0.024,0.092,1,0,26224,2,2,0,Leisure,0,49,0,0,0.976,1
+9940707714611,0,1029.58,1029.58,279,0.739,0.725,0,0,21454,5,5,1,Business,1,62,0,0,0.261,0
+9940557612847,2,115.79,38.6,151,0.678,0.099,1,2,17291,2,3,1,Leisure,1,17,0,0,0.322,1
+9940518971345,0,128.86,128.86,327,0.602,0.059,0,0,33295,5,4,1,Leisure,0,57,0,0,0.398,0
+9940773681473,0,93.98,93.98,327,0.857,0.092,2,1,27052,1,2,0,Leisure,2,5,0,0,0.143,1
+9940512943322,2,303.39,101.13,306,0.529,0.131,0,0,9422,2,3,1,Leisure,1,41,1,0,0.471,1
+9940555928891,2,1755.43,585.14,75,0.57,0.52,1,0,45930,5,2,1,Business,3,60,0,1,0.43,1
+9940515781634,2,240.17,80.06,223,0.518,0.29,1,1,27948,5,4,1,Leisure,0,47,0,0,0.482,1
+9940514685813,2,187.38,62.46,96,0.744,0.283,2,0,21421,4,5,1,Leisure,0,87,0,0,0.256,1
+9940558013428,1,1222.35,611.18,207,0.931,0.782,2,1,22277,1,4,1,Business,1,24,0,1,0.069,0
+9940508191436,3,1299.33,324.83,31,0.599,0.818,2,0,15466,3,1,0,Business,1,-3,1,0,0.401,0
+9940503211297,2,277.49,92.5,308,0.353,0.036,0,0,6894,3,3,1,Leisure,0,46,1,0,0.647,0
+9940518159765,3,261.35,65.34,124,0.512,0.178,4,0,3584,5,1,1,Leisure,2,87,1,0,0.488,0
+9940503076716,3,320.94,80.23,191,0.946,0.164,3,0,45886,1,1,0,Leisure,2,24,0,0,0.054,1
+9940554668703,0,133.91,133.91,118,0.183,0.038,0,0,37451,5,1,1,Leisure,3,71,1,0,0.817,1
+9940771244639,1,115.32,57.66,90,0.906,0.195,1,0,45095,5,5,1,Leisure,2,80,0,0,0.094,1
+9940504063545,2,161.12,53.71,91,0.832,0.106,2,0,35202,5,4,1,Leisure,0,10,0,0,0.168,1
+9940509626636,1,211.35,105.67,165,0.369,0.141,0,0,47928,5,4,1,Leisure,3,1,0,0,0.631,1
+9940504983061,4,1139.14,227.83,275,0.878,0.882,2,0,45029,4,2,1,Business,3,23,1,0,0.122,1
+9940557390151,0,137.33,137.33,310,0.749,0.008,0,0,9006,1,2,0,Leisure,0,12,0,0,0.251,1
+9940511971340,1,219.99,110.0,94,0.948,0.266,0,0,25758,1,4,1,Leisure,1,88,0,0,0.052,1
+9940556720042,0,1688.1,1688.1,7,0.509,0.684,0,0,944,5,3,1,Business,2,17,0,1,0.491,1
+9940504344176,2,603.91,201.3,70,0.717,0.595,0,1,691,5,2,1,Business,0,80,0,1,0.283,1
+9940517695951,2,199.13,66.38,151,0.353,0.283,3,0,37139,1,4,1,Leisure,3,69,0,0,0.647,1
+9940559352171,2,350.1,116.7,221,0.383,0.286,2,0,23830,3,4,1,Leisure,2,82,0,0,0.617,0
+9940555784515,1,279.06,139.53,313,0.18,0.225,2,0,13536,5,4,1,Leisure,3,36,0,0,0.82,0
+9940551925449,0,304.91,304.91,164,0.575,0.191,0,0,22825,3,2,1,Leisure,3,57,0,0,0.425,0
+9940705285203,0,236.24,236.24,198,0.004,0.152,0,0,31435,5,5,1,Leisure,0,46,0,0,0.996,1
+9940552107979,2,376.12,125.37,144,0.919,0.048,0,0,40998,2,5,1,Leisure,2,40,0,0,0.081,1
+9940775045789,2,288.99,96.33,144,0.331,0.147,0,1,26688,5,1,1,Leisure,2,21,1,0,0.669,0
+9940551550323,1,57.45,28.73,274,0.622,0.1,1,0,24819,3,4,1,Leisure,1,13,0,0,0.378,0
+9940516763952,1,272.76,136.38,260,0.974,0.272,1,2,28916,1,4,1,Leisure,0,19,0,0,0.026,1
+9940513794054,1,1069.83,534.91,260,0.419,0.705,0,0,7046,2,4,1,Business,3,20,0,0,0.581,1
+9940512813814,0,2124.88,2124.88,224,0.071,0.901,1,0,24802,2,2,0,Business,0,55,2,1,0.929,1
+9940551155731,1,50.0,25.0,292,0.375,0.251,1,0,15061,3,2,1,Leisure,0,0,1,0,0.625,1
+9940518992527,2,1502.67,500.89,205,0.98,0.895,0,1,514,3,2,1,Business,2,59,0,1,0.02,1
+9940778534761,2,781.6,260.53,351,0.958,0.632,2,0,34506,5,5,1,Business,3,60,0,0,0.042,1
+9940558305770,0,50.0,50.0,85,0.682,0.163,1,0,13362,3,5,1,Leisure,3,43,0,0,0.318,0
+9940771523231,1,270.33,135.17,238,0.68,0.017,2,0,32583,1,2,0,Leisure,2,78,0,0,0.32,1
+9940704146072,2,1532.54,510.85,336,0.483,0.96,1,0,46105,3,3,1,Business,1,61,0,1,0.517,1
+9940519742144,1,394.78,197.39,67,0.505,0.125,0,1,625,5,4,1,Leisure,2,52,0,0,0.495,1
+9940516207483,2,542.11,180.7,31,0.553,0.556,1,0,21137,4,3,1,Business,3,67,2,0,0.447,1
+9940702156459,1,269.39,134.69,10,0.396,0.016,2,1,14368,5,3,1,Leisure,0,45,0,0,0.604,1
+9940512269245,1,257.9,128.95,252,0.817,0.118,0,2,15841,1,2,0,Leisure,2,2,1,0,0.183,1
+9940513368003,1,1326.86,663.43,18,0.908,0.96,1,0,48798,5,4,1,Business,0,59,0,0,0.092,1
+9940779751115,1,211.76,105.88,244,0.863,0.215,0,0,1192,4,4,1,Leisure,1,15,0,0,0.137,1
+9940552526506,2,194.36,64.79,183,0.283,0.234,2,0,28312,3,2,1,Leisure,3,-1,0,0,0.717,0
+9940509126033,2,50.0,16.67,48,0.201,0.049,2,0,18559,1,3,0,Leisure,1,53,0,0,0.799,1
+9940557102120,0,896.41,896.41,117,0.976,0.805,0,0,4577,1,5,1,Business,2,21,0,0,0.024,1
+9940559297076,1,313.22,156.61,37,0.157,0.291,2,0,11111,2,2,0,Leisure,2,77,0,0,0.843,0
+9940778434114,2,1773.08,591.03,119,0.373,0.861,2,0,8217,4,2,1,Business,0,30,1,1,0.627,1
+9940703989467,2,208.88,69.63,125,0.05,0.221,0,0,26041,3,4,1,Leisure,3,71,0,0,0.95,1
+9940508451058,1,731.69,365.84,295,0.21,0.693,1,0,10317,4,3,1,Business,2,73,0,0,0.79,1
+9940502522212,1,86.56,43.28,30,0.427,0.049,0,0,34624,4,4,1,Leisure,0,49,0,0,0.573,1
+9940703618722,2,74.79,24.93,235,0.061,0.093,0,0,8788,4,5,1,Leisure,3,19,1,0,0.939,0
+9940502905949,3,1552.4,388.1,348,0.574,0.982,0,0,3066,2,5,1,Business,1,36,0,1,0.426,1
+9940512198516,2,220.32,73.44,100,0.43,0.159,0,2,36141,5,2,1,Leisure,2,2,0,0,0.57,1
+9940501810012,2,237.35,79.12,313,0.431,0.251,3,1,35595,2,2,0,Leisure,1,-4,2,0,0.569,0
+9940502686592,5,148.5,24.75,295,0.763,0.003,2,0,11802,5,1,1,Leisure,0,-3,0,0,0.237,1
+9940772080995,0,69.64,69.64,346,0.395,0.165,1,0,1129,4,5,1,Leisure,0,82,0,0,0.605,0
+9940504423825,0,133.34,133.34,109,0.068,0.128,2,0,20486,1,4,1,Leisure,0,5,0,0,0.932,1
+9940501641740,4,1111.09,222.22,361,0.683,0.937,0,0,34184,3,3,1,Business,0,65,0,1,0.317,1
+9940771551490,0,1497.43,1497.43,302,0.697,0.661,2,0,3072,3,5,1,Business,0,84,0,0,0.303,1
+9940509908406,0,218.3,218.3,81,0.514,0.147,0,0,7730,2,1,0,Leisure,3,20,0,0,0.486,1
+9940771789248,0,361.21,361.21,285,0.005,0.116,2,2,29449,3,5,1,Leisure,0,13,0,0,0.995,1
+9940501666519,0,1117.06,1117.06,281,0.949,0.836,0,1,17408,3,4,1,Business,2,42,0,2,0.051,1
+9940501270954,0,411.93,411.93,32,0.304,0.111,3,0,44502,4,2,1,Leisure,2,51,0,0,0.696,1
+9940502192878,2,129.54,43.18,167,0.306,0.262,1,0,6144,1,2,0,Leisure,3,16,1,0,0.694,1
+9940705751271,1,177.71,88.85,320,0.185,0.175,0,0,37025,2,5,1,Leisure,3,36,0,0,0.815,0
+9940708445290,0,248.32,248.32,16,0.637,0.245,1,0,27719,3,5,1,Leisure,1,81,1,0,0.363,0
+9940557614032,1,663.48,331.74,353,0.595,0.781,0,0,13679,3,1,0,Business,1,37,0,0,0.405,1
+9940516222161,2,1591.89,530.63,188,0.888,0.726,2,0,39585,4,3,1,Business,3,36,1,2,0.112,1
+9940501765221,0,225.03,225.03,131,0.625,0.065,4,2,11980,4,3,1,Leisure,1,20,0,0,0.375,1
+9940557969754,0,1022.6,1022.6,30,0.272,0.774,2,0,28018,5,1,1,Business,0,75,1,0,0.728,1
+9940511335262,2,173.71,57.9,222,0.785,0.184,2,0,22544,2,2,0,Leisure,3,84,0,0,0.215,1
+9940556678207,1,207.17,103.58,360,0.29,0.078,1,0,45160,1,4,1,Leisure,3,53,1,0,0.71,1
+9940704683986,2,244.22,81.41,151,0.896,0.14,0,0,5411,2,2,0,Leisure,3,14,1,0,0.104,1
+9940778939574,0,111.32,111.32,303,0.106,0.072,0,0,1600,4,2,1,Leisure,0,43,0,0,0.894,1
+9940553767797,3,926.94,231.74,117,0.424,0.938,3,0,32050,4,1,1,Business,0,7,0,2,0.576,1
+9940506746207,2,1419.89,473.3,301,0.98,0.656,2,0,17862,1,4,1,Business,0,80,0,2,0.02,1
+9940514959954,3,1226.92,306.73,350,0.756,0.646,1,1,49457,4,1,1,Business,1,82,0,0,0.244,0
+9940775699125,3,304.01,76.0,29,0.344,0.11,1,0,18986,4,2,1,Leisure,3,6,1,0,0.656,0
+9940559449180,1,1948.04,974.02,99,0.745,0.709,2,1,23347,5,5,1,Business,3,40,0,2,0.255,1
+9940707414746,1,323.0,161.5,3,0.015,0.253,1,0,15957,5,2,1,Leisure,3,-1,0,0,0.985,1
+9940554731003,0,240.74,240.74,281,0.018,0.09,0,1,27218,4,4,1,Leisure,2,42,1,0,0.982,1
+9940505026534,2,253.02,84.34,98,0.405,0.04,0,0,21048,5,3,1,Leisure,2,57,0,0,0.595,1
+9940777341141,1,181.86,90.93,352,0.958,0.172,2,0,2569,1,1,0,Leisure,3,64,0,0,0.042,1
+9940704114574,1,165.72,82.86,303,0.567,0.131,1,0,28578,1,3,0,Leisure,3,81,0,0,0.433,1
+9940772510720,0,1774.6,1774.6,54,0.101,0.678,2,0,23324,3,3,1,Business,3,88,0,0,0.899,0
+9940775208871,2,104.69,34.9,212,0.578,0.137,2,2,9697,1,5,1,Leisure,0,5,0,0,0.422,1
+9940511614025,5,1079.44,179.91,167,0.902,0.952,1,1,22467,3,5,1,Business,0,62,0,1,0.098,1
+9940512527426,1,1057.6,528.8,238,0.574,0.754,2,0,10027,2,3,1,Business,3,16,1,0,0.426,0
+9940514786375,3,135.73,33.93,216,0.283,0.065,2,0,3646,2,5,1,Leisure,2,67,0,0,0.717,1
+9940778169144,0,91.01,91.01,47,0.973,0.073,1,0,7087,2,4,1,Leisure,1,31,0,0,0.027,0
+9940558032756,0,858.14,858.14,231,0.941,0.713,1,0,39367,5,1,1,Business,3,51,0,0,0.059,0
+9940553346333,0,224.41,224.41,168,0.471,0.294,0,0,14870,3,5,1,Leisure,3,83,0,0,0.529,1
+9940774797350,1,140.75,70.38,115,0.837,0.138,2,0,23929,5,4,1,Leisure,3,83,1,0,0.163,1
+9940702381783,4,168.85,33.77,170,0.307,0.145,1,0,32253,1,1,0,Leisure,1,75,0,0,0.693,0
+9940777797196,2,222.31,74.1,339,0.221,0.17,3,1,30576,1,1,0,Leisure,2,37,1,0,0.779,0
+9940773217169,2,127.31,42.44,357,0.452,0.167,2,0,25731,4,5,1,Leisure,3,87,0,0,0.548,0
+9940508195736,0,50.0,50.0,120,0.89,0.218,1,0,15180,4,2,1,Leisure,0,-7,0,0,0.11,1
+9940518578630,0,319.64,319.64,282,0.765,0.158,0,1,14360,4,2,1,Leisure,2,68,0,0,0.235,1
+9940707201765,1,188.54,94.27,286,0.996,0.221,2,0,22086,2,3,1,Leisure,1,13,1,0,0.004,1
+9940773971811,1,227.02,113.51,49,0.788,0.23,0,0,47992,2,5,1,Leisure,0,26,1,0,0.212,0
+9940509576181,1,217.2,108.6,185,0.786,0.103,2,0,19270,1,3,0,Leisure,3,83,0,0,0.214,1
+9940517174448,2,55.7,18.57,168,0.846,0.208,0,0,31679,4,3,1,Leisure,0,-2,0,0,0.154,1
+9940556812555,0,131.3,131.3,174,0.044,0.163,1,0,15995,5,1,1,Leisure,1,12,0,0,0.956,1
+9940708707685,1,1096.78,548.39,281,0.714,0.64,1,0,13479,2,5,1,Business,2,52,1,0,0.286,1
+9940508933221,2,180.08,60.03,350,0.078,0.162,2,0,31987,4,1,1,Leisure,2,89,1,0,0.922,1
+9940701699701,2,1078.08,359.36,286,0.499,0.758,0,0,2299,3,2,1,Business,0,79,0,0,0.501,0
+9940518933926,3,234.26,58.56,31,0.478,0.034,1,0,15168,2,3,1,Leisure,1,46,0,0,0.522,1
+9940517885218,0,256.93,256.93,166,0.754,0.193,1,0,11765,3,5,1,Leisure,3,36,1,0,0.246,1
+9940552858697,1,1659.91,829.96,349,0.94,0.768,0,0,6459,1,3,0,Business,3,31,0,1,0.06,0
+9940553768988,2,300.25,100.08,300,0.172,0.201,2,2,24401,2,5,1,Leisure,3,31,0,0,0.828,1
+9940707773985,1,253.29,126.64,327,0.932,0.098,0,0,9827,2,1,0,Leisure,2,69,0,0,0.068,1
+9940512949601,1,1083.92,541.96,174,0.71,0.679,1,0,10307,1,2,0,Business,0,69,0,0,0.29,1
+9940775071734,2,150.05,50.02,292,0.612,0.13,2,0,31197,4,4,1,Leisure,3,21,0,0,0.388,1
+9940507200112,1,915.54,457.77,13,0.739,0.613,1,0,16173,2,4,1,Business,2,31,0,0,0.261,1
+9940776854405,1,283.33,141.66,163,0.219,0.037,0,0,35198,3,2,1,Leisure,1,72,0,0,0.781,1
+9940509188168,3,818.16,204.54,296,0.062,0.608,0,0,49415,3,2,1,Business,3,64,0,1,0.938,1
+9940702003832,2,61.56,20.52,184,0.214,0.127,1,0,22200,3,2,1,Leisure,3,43,0,0,0.786,0
+9940513655172,0,159.22,159.22,362,0.353,0.105,1,0,46783,2,4,1,Leisure,2,13,2,0,0.647,1
+9940519863912,5,197.98,33.0,14,0.429,0.027,1,1,14298,5,4,1,Leisure,2,16,0,0,0.571,1
+9940506119503,3,1283.94,320.99,102,0.121,0.602,1,0,25484,5,5,1,Business,3,54,1,0,0.879,1
+9940703238362,1,252.21,126.1,161,0.756,0.172,2,0,24230,1,4,1,Leisure,0,60,0,0,0.244,1
+9940503608506,1,224.16,112.08,243,0.552,0.22,0,0,41894,1,4,1,Leisure,0,48,0,0,0.448,0
+9940704052912,0,202.09,202.09,106,0.661,0.06,0,0,14993,5,2,1,Leisure,0,46,0,0,0.339,1
+9940705988569,2,2032.64,677.55,148,0.085,0.99,0,0,14015,2,4,1,Business,2,35,0,0,0.915,1
+9940773560879,3,1153.78,288.44,196,0.5,0.964,2,0,24297,4,3,1,Business,2,65,1,1,0.5,1
+9940706596757,2,1578.71,526.24,148,0.875,0.677,3,1,37291,4,5,1,Business,0,24,1,0,0.125,1
+9940515007405,2,951.7,317.23,195,0.86,0.537,2,0,45935,5,1,1,Business,2,55,0,0,0.14,1
+9940706493017,2,238.93,79.64,334,0.701,0.218,0,0,44777,2,4,1,Leisure,1,52,0,0,0.299,1
+9940772396090,2,174.23,58.08,212,0.606,0.265,1,1,1518,4,2,1,Leisure,2,15,0,0,0.394,0
+9940516611916,1,1199.92,599.96,350,0.925,0.597,0,0,41656,3,2,1,Business,1,84,0,1,0.075,0
+9940509322673,4,2011.62,402.32,139,0.107,0.73,0,1,13562,3,1,0,Business,1,64,0,0,0.893,1
+9940772215717,2,1371.5,457.17,40,0.041,0.54,0,0,31643,4,4,1,Business,3,22,0,0,0.959,1
+9940503946988,0,279.97,279.97,270,0.727,0.24,1,1,37666,4,2,1,Leisure,3,20,0,0,0.273,1
+9940557241863,4,1829.62,365.92,265,0.354,0.752,0,0,41396,5,5,1,Business,2,-2,0,1,0.646,1
+9940516556639,1,475.48,237.74,67,0.133,0.814,0,0,12800,2,3,1,Business,3,37,0,0,0.867,1
+9940507072752,2,119.91,39.97,66,0.937,0.278,2,0,351,3,4,1,Leisure,3,78,1,0,0.063,1
+9940706036080,3,289.07,72.27,39,0.02,0.075,2,1,44064,3,3,1,Leisure,1,18,0,0,0.98,1
+9940507143292,1,1290.7,645.35,194,0.79,0.544,0,0,19275,4,2,1,Business,2,-6,0,2,0.21,0
+9940706484485,2,156.91,52.3,129,0.403,0.163,4,2,37588,4,4,1,Leisure,2,36,0,0,0.597,1
+9940701666634,4,50.0,10.0,292,0.38,0.198,2,0,38436,5,5,1,Leisure,3,-1,0,0,0.62,1
+9940507761550,0,57.01,57.01,339,0.413,0.031,0,0,32225,4,4,1,Leisure,3,69,0,0,0.587,0
+9940505021549,1,777.32,388.66,82,0.35,0.513,1,1,20336,2,5,1,Business,3,6,0,2,0.65,1
+9940701463057,3,368.54,92.13,168,0.108,0.254,2,0,5363,3,2,1,Leisure,2,31,1,0,0.892,0
+9940554681315,1,58.2,29.1,119,0.71,0.086,0,1,9343,3,2,1,Leisure,1,65,0,0,0.29,0
+9940504916616,3,50.0,12.5,67,0.517,0.204,0,0,31671,3,1,0,Leisure,1,17,1,0,0.483,1
+9940771780403,4,1457.69,291.54,344,0.397,0.727,1,0,38707,5,2,1,Business,3,-1,0,0,0.603,1
+9940519964793,2,191.9,63.97,268,0.533,0.056,0,0,24787,2,5,1,Leisure,2,69,0,0,0.467,1
+9940503001311,2,127.96,42.65,153,0.479,0.121,1,0,30522,4,1,1,Leisure,3,41,0,0,0.521,0
+9940773975920,0,76.61,76.61,53,0.246,0.035,0,0,22146,3,3,1,Leisure,1,0,0,0,0.754,1
+9940504968663,0,75.8,75.8,28,0.155,0.033,3,0,26205,1,5,1,Leisure,2,6,0,0,0.845,1
+9940558492554,2,330.46,110.15,249,0.8,0.266,2,0,46514,2,3,1,Leisure,1,79,0,0,0.2,1
+9940777686156,1,224.93,112.47,152,0.715,0.195,1,2,16942,5,3,1,Leisure,2,46,0,0,0.285,1
+9940557938666,2,50.0,16.67,7,0.192,0.098,2,0,44689,3,4,1,Leisure,0,18,0,0,0.808,1
+9940553133558,2,1222.87,407.62,165,0.122,0.964,1,0,4872,3,2,1,Business,0,40,0,0,0.878,1
+9940518608910,3,358.26,89.57,145,0.55,0.186,1,0,1120,3,4,1,Leisure,3,88,0,0,0.45,1
+9940508467748,1,230.15,115.08,284,0.652,0.006,0,0,43182,4,2,1,Leisure,3,23,1,0,0.348,1
+9940555174730,3,60.3,15.08,197,0.585,0.103,0,0,26161,3,5,1,Leisure,1,13,1,0,0.415,0
+9940775912184,2,135.03,45.01,127,0.274,0.172,1,1,10030,2,3,1,Leisure,1,48,0,0,0.726,1
+9940501334260,1,1334.6,667.3,14,0.732,0.554,1,1,1665,3,3,1,Business,3,72,0,2,0.268,0
+9940777843794,1,1027.74,513.87,47,0.212,0.576,1,0,31720,3,5,1,Business,1,22,0,0,0.788,0
+9940559648302,1,190.15,95.07,216,0.513,0.14,0,2,21026,1,3,0,Leisure,2,1,0,0,0.487,1
+9940555253003,2,337.73,112.58,284,0.19,0.22,3,0,14686,3,3,1,Leisure,0,74,0,0,0.81,0
+9940505864511,4,226.25,45.25,75,0.35,0.222,0,1,49499,2,2,0,Leisure,3,73,0,0,0.65,1
+9940705492747,2,50.0,16.67,137,0.499,0.178,4,0,11496,1,5,1,Leisure,0,82,0,0,0.501,1
+9940501743803,0,253.48,253.48,34,0.572,0.231,0,1,43840,5,4,1,Leisure,3,27,0,0,0.428,1
+9940516577473,0,181.76,181.76,12,0.108,0.043,3,0,22341,2,4,1,Leisure,0,43,1,0,0.892,1
+9940707493010,1,149.44,74.72,262,0.357,0.047,1,0,9859,5,5,1,Leisure,3,38,0,0,0.643,1
+9940509351734,1,239.43,119.72,303,0.538,0.228,0,0,36615,2,4,1,Leisure,2,4,1,0,0.462,0
+9940559368072,0,175.13,175.13,290,0.798,0.082,0,1,42154,1,5,1,Leisure,2,53,0,0,0.202,1
+9940555426312,3,220.12,55.03,352,0.258,0.06,1,0,11529,3,1,0,Leisure,1,24,0,0,0.742,1
+9940509630852,2,147.66,49.22,249,0.79,0.035,1,0,28748,2,3,1,Leisure,0,79,0,0,0.21,0
+9940515757917,2,143.7,47.9,351,0.965,0.131,0,1,4635,5,1,1,Leisure,3,72,0,0,0.035,1
+9940516778397,1,310.72,155.36,104,0.647,0.163,0,1,32658,2,2,0,Leisure,1,14,1,0,0.353,1
